Ourmodel,Hypothesis,Predictions
वाइट कलर का ये हमारा मिर्ची का ूल है इसके जो पोलन ग्रेनज है या फिर जो उसका मेल औ,वाइट कलर का ये हमारा मिर्ची का ूल है इसके जो पोलन ग्रेनज है या फिर जो उसका मेल औ,व्हाइट कलर का ये हमारे मिर्ची का मिल है इसके जो पोलन ग्रेंज है या फिर जो उसका मिल है
ीमिप्टी पार्ट है वो एक बैलशेप में है तो बहुत ही कम इंसेक्ट्स जो है वो इसके अंदर जो पोलन है,ीमिप्टी पार्ट है वो एक बैलशेप में है तो बहुत ही कम इंसेक्ट्स जो है वो इसके अंदर जो पोलन है,सिम्फटी पार्ट है वो एक बैल शेप में है तो बहुत ही कम इंसेक्ट्स जो हैं वो इसके अंदर जो पोलन है
हात पहुंच पाएगेतो एक तरह की बीज होती है जिनको हम सॉलिट्री बेस कहते हैं नकी जो लैक्स होती है,हात पहुंच पाएगेतो एक तरह की बीज होती है जिनको हम सॉलिट्री बेस कहते हैं नकी जो लैक्स होती है,हाँ तो पहुच पाएगी तो एक तरह के बीज होते हैं जिनको हम सोलिट्री बेस कहते हैं जिनको जो लग्स होती हैं
बहुत स्ट्रॉंग होती है और वो अपनी लैगस्कोव से बाइ ब्रेट करती हैं किजो ये पोलन ग्रेनज है ये बाह,बहुत स्ट्रॉंग होती है और वो अपनी लैगस्कोव से बाइ ब्रेट करती हैं किजो ये पोलन ग्रेनज है ये बाह,बहुत स्‍ट्रॉंग होती है और वो अपने लेक्‍सकोव से बा‍इब्रेड करती है कि जो ये पोलन ग्रैनज़ है ये बाँह
तो अगर ये बीजना हो तो आप ये जो मिर्ची है या बैंकन है यइस,तो अगर ये बीजना हो तो आप ये जो मिर्ची है या बैंकन है यइस,तो अगर यह बीज ना हो तो आप यह जो मिर्ची है या बैंकन है या इस
जो पौधे हैं जैसी कीवी है हमार आप वो बिल्कुल भी नहीं खा पाएंगे,जो पौधे हैं जैसी कीवी है हमार आप वो बिल्कुल भी नहीं खा पाएंगे,जो पौधे हैं जैसे कीवी हैं हमारे आप वो बिल्कुल भी नहीं खा पाएंगे
कर समुद्र में शैर करने निकला आदे समुंद्र तक पहुंचा ये था कि अचानक एक जोरदार तूफान आया उसकी न,कर समुद्र में शैर करने निकला आदे समुंद्र तक पहुंचा ये था कि अचानक एक जोरदार तूफान आया उसकी न,फिर समुन्द्र में सेर केरने निकला आधे समुन्द्र तक पहुंचा ये था की अचानक एक जोरदार तूफान आया उसकी ना
पूरी तरह से तहसनस हो गई लेकिन वह लाइव जैकेट की मदद से समुद्र में कूत गया जब तूफान शात,पूरी तरह से तहसनस हो गई लेकिन वह लाइव जैकेट की मदद से समुद्र में कूत गया जब तूफान शात,पूरी तरह से तहसीलस हो गई लेकिन वह लाइव जेकेट की मदद से समुद्र में कूद गया जब तूफान फाथ गया
तो वह तैरता हुआ एक टापू पे पहुंचा लेकिन वहां पर भी कोई नहीं था,तो वह तैरता हुआ एक टापू पे पहुंचा लेकिन वहां पर भी कोई नहीं था,तो वह तैरता हुआ एक टापू पर पहुंचा लेकिन वहां पर भी कोई नहीं था
टापू के चारों ओर समुद्र के अलावा कुछ भी नजर नहीं आ रहा था उस आदमी ने सोचा कि जब,टापू के चारों ओर समुद्र के अलावा कुछ भी नजर नहीं आ रहा था उस आदमी ने सोचा कि जब,टापू के चारों ओर समुद्र के अलावा कुछ भी नज़र नहीं आ रहा था उस आदमी ने सोचा कि जब
मैंने पूरी जिंदगी में किसी का बुरा नहीं किया तो मेरे साथ ऐसा क्यों हुआ उस आदमी को लगा कि भगवान,मैंने पूरी जिंदगी में किसी का बुरा नहीं किया तो मेरे साथ ऐसा क्यों हुआ उस आदमी को लगा कि भगवान,मैंने पूरी ज़िंदगी में किसी का बुरा नहीं किया तो मेरे साथ ऐसा क्यों हुआ उस आदमी को लगा की भगवान
उने मौत से बचाया है तो आगे का रास्ता भी भगवान ही बताएंगे धीरेधीरे वहाँ पर उगे पतझड़े पत्ते खाकर,उने मौत से बचाया है तो आगे का रास्ता भी भगवान ही बताएंगे धीरेधीरे वहाँ पर उगे पतझड़े पत्ते खाकर,उन्हें मौत से बचाया है तो आगे का रास्ता भी भगवान ही बताएंगे धीरेधीरे वहाँ पर उगे पतझड़े पत्ते खाकर
वो दिन बिटाने लगा,वो दिन बिटाने लगा,वो दिन बिताने लगा
अब धीरे<unk>धीरे उसकी श्रद्धा टूटने लगी भगवान पर से उसका विश्वास उट गया उसको लगा कि इस दुनिया में भगवान,अब धीरे<unk>धीरे उसकी श्रद्धा टूटने लगी भगवान पर से उसका विश्वास उट गया उसको लगा कि इस दुनिया में भगवान,अब धीरे-धीरे उसकी श्रद्धा टूटने लगी भगवान पर से उसका विश्वास ऊंट गया उसको लगा कि इस दुनिया में भगवान
ही नहीं फिर उसने सोचा की अब पूरी जिंदगी इसी टापू पर बितानी है तो क्यों ना एक झोरी है,ही नहीं फिर उसने सोचा की अब पूरी जिंदगी इसी टापू पर बितानी है तो क्यों ना एक झोरी है,फिर उसने सोचा की पूरी जिंदगी इसी टापू पे बितानी है तो क्यों न एक जोरी है
बनालू,बनालू,नालू
फिर उसने झाड़ की डालियों और पत्तों से एक छोटी सी झोपड़ी बनाई उसके मन में मनी मन कहा कि आज,फिर उसने झाड़ की डालियों और पत्तों से एक छोटी सी झोपड़ी बनाई उसके मन में मनी मन कहा कि आज,फिर उसने झाड़ की डालियों और पत्तो से एक छोटी सी झोपड़ी बनाई उसके मन में मनी मन कहा की आज
सी झोपडी में सोने मिलेगा,सी झोपडी में सोने मिलेगा,इसी झोपड़ी में सोने में लेना
आज से बाहर नहीं सोना पड़ेगा रात हुई ही थी कि अचानक मौसम बदला बिजली जोरजोर से कड़कने लगी,आज से बाहर नहीं सोना पड़ेगा रात हुई ही थी कि अचानक मौसम बदला बिजली जोरजोर से कड़कने लगी,आज से बाहर नहीं सोना पड़ेगा रात हुई ही थी कि अचानक मौसम बदला बिजली जोर जोर से कड़कने लगी
तभी अचानक एक बिजली उसके झोपड़े पे आके गिरी और झपड़ी धदकते हुए जलने लगी यह देखकर वह आदमी टूट,तभी अचानक एक बिजली उसके झोपड़े पे आके गिरी और झपड़ी धदकते हुए जलने लगी यह देखकर वह आदमी टूट,तभी अचानक एक बिजली उसके झोपड़े पे आके गिरी और झपड़ी धदकते हुए जलने लगी यह देखकर वह आदमी टूटा
ा आसमान की तरफ देख कर बोला तो भगवान नहीं राक्ष से तुचमें दया जैसी कुछ नहीं है तो बहुत कुरूर है,ा आसमान की तरफ देख कर बोला तो भगवान नहीं राक्ष से तुचमें दया जैसी कुछ नहीं है तो बहुत कुरूर है,आसमान की तरफ देखकर बोला तो भगवान ने राक्षस से तुचमें दया जैसी कुछ नहीं है तो बहुत कुरूर है
यह व्यक्ति हतासोकर सिर पर हाथ रखकर रो रहा था कि अचानक एक नाव टापू के पास आई ना,यह व्यक्ति हतासोकर सिर पर हाथ रखकर रो रहा था कि अचानक एक नाव टापू के पास आई ना,यह व्यक्ति हताश होकर सिर पर हाथ रखकर रो रहा था कि अचानक एक नाव टापू के पास आई न
उतरकर दो आदमी बाहर आए और बोले हम तुम्हें बचाने आए हैं दूर से इस विरान टापू पर जलता हुआ,उतरकर दो आदमी बाहर आए और बोले हम तुम्हें बचाने आए हैं दूर से इस विरान टापू पर जलता हुआ,उतरकर दो आदमी बाहर आए और बोले हम तुम्हें बचाने आए हैं दूर से इस विरान टापू पर जलता हुआ
झोपड़ा दिखा तो लगा कि कोई उस टापू पर मुसीवत में है अगर तुम अपनी झोपड़ी नहीं जलाते तो हमें,झोपड़ा दिखा तो लगा कि कोई उस टापू पर मुसीवत में है अगर तुम अपनी झोपड़ी नहीं जलाते तो हमें,झोपड़ा दिखा तो लगा कि कोई उस टापू पर मुसीबत में हैं अगर तुम अपनी झोपड़ी नहीं जलाते तो हमें
पता ही नहीं चलता की टापू पर कोई है उस आदमी की आंखों से आंसू गिरने लगे उसने ईश्वर से,पता ही नहीं चलता की टापू पर कोई है उस आदमी की आंखों से आंसू गिरने लगे उसने ईश्वर से,पता ही नहीं चलता कि टापू पर कोई है उस आदमी की आँखों से आँसू गिरने लगे उसने ईश्वर से
माफी मांगी और बोला कि मुझे क्या पता कि आ,माफी मांगी और बोला कि मुझे क्या पता कि आ,माफ़ी मांगी और बोला कि मुझे क्या पता कि
अ अपने मुझे बचाने के लिए मेरी चोपड़ी जलाई थी,अ अपने मुझे बचाने के लिए मेरी चोपड़ी जलाई थी,अपने मुझे बचाने के लिए मेरी चौपड़ी जलाई थी
वीडियो पसंद आया तो वीडियो को लाइक शेयर और सब्सक्राइब जरूर करें धन्यवाद,वीडियो पसंद आया तो वीडियो को लाइक शेयर और सब्सक्राइब जरूर करें धन्यवाद,वीडियो पसंद आया तो वीडियो को लाइक शेयर और सब्सक्राइब ज़रूर करें धन्यवाद
एक नगर का राजा जिसे भगवान ने सबकुछ दिया एक समृद्ध राज्य सुशील और गुणवती पत्नी संस्कारी संस्थान,एक नगर का राजा जिसे भगवान ने सबकुछ दिया एक समृद्ध राज्य सुशील और गुणवती पत्नी संस्कारी संस्थान,एक नगर का राजा जिसे भगवान ने सब कुछ दिया एक समृद्ध राज्य सुशील और गुणवत्ती पत्नी संस्कारी संस्थान
सब कुछ था उसके पास पर फिर भी वह बहुत दुखी रहता था,सब कुछ था उसके पास पर फिर भी वह बहुत दुखी रहता था,सब कुछ था उसके पास पर फिर भी वह बहुत दुखी रहता था
एक बार वो घूमते घूमते एक छोटे से गांव में बहुंचा जहां एक कुमार भगवान भोले बाबा के मंदिर के बाहर,एक बार वो घूमते घूमते एक छोटे से गांव में बहुंचा जहां एक कुमार भगवान भोले बाबा के मंदिर के बाहर,एक बार वो घूमते-घूमते एक छोटे से गांव में पहुँचा जहां एक कोमार भगवान भोले बाबा के मंदिर के बाहर
मटकीयां बेच रहा था,मटकीयां बेच रहा था,मटकीयाँ बेच रहा था
और कुछ मटकियों में पानी भरकर रखा था,और कुछ मटकियों में पानी भरकर रखा था,और कुछ मटकियों में पानी भर कर रखा था
और वह वहीं पर लेटा लेटा भजन गाराहा था,और वह वहीं पर लेटा लेटा भजन गाराहा था,और वह वहीं पर लेटा लेटा भजन गा रहा था
राजा वहां आया और भगवान भोले बाबा के दर्शन किए और कुमार के पास जाकर बैठा तो कुमार भी उठकर बैठे,राजा वहां आया और भगवान भोले बाबा के दर्शन किए और कुमार के पास जाकर बैठा तो कुमार भी उठकर बैठे,राजा वहाँ आया और भगवान भोले बाबा के दर्शन किए और कुमार के पास जाकर बैठा तो कुमार भी उठकर बैठे
और उसमें बड़े आदर से राजा को पानी पिलाया राजा कुमार से कुछ प्रभावित हुआ,और उसमें बड़े आदर से राजा को पानी पिलाया राजा कुमार से कुछ प्रभावित हुआ,और उसमें बड़े आदर से राजा को पानी पिलाया राजा कुमार से कुछ प्रभावित हुआ
और राजा ने सोचा कि ये इतनी सी मटकियाँ को बेचकर क्या कमाता होगा तो राजा ने पूछा क्यों भाई,और राजा ने सोचा कि ये इतनी सी मटकियाँ को बेचकर क्या कमाता होगा तो राजा ने पूछा क्यों भाई,और राजा ने सोचा कि ये इतनी सी मटकियाँ को बेच कर क्या कमाता होगा तो राजा ने पूछा क्यों भाई
प्रजापति जी,प्रजापति जी,प्रजापति जी
मेरे साथ नगर चलोगेए,मेरे साथ नगर चलोगेए,मेरे साथ नगर चलोगे
प्रजापति ने कहा,प्रजापति ने कहा,प्रजापति ने कहा
नगर चलकर क्या करूंगा राजा जी,नगर चलकर क्या करूंगा राजा जी,अगर चल कर क्या करूँगा राजा जी
राजा,राजा,अच्छा
वहां चलना और वहां खूब मटकियाँ बनाना,वहां चलना और वहां खूब मटकियाँ बनाना,वहाँ चलना और वहाँ खूब मटकियाँ बनाना
प्रजापति,प्रजापति,प्रजापति
फिर उन मटकियों का क्या करूंगा,फिर उन मटकियों का क्या करूंगा,फिर उन मटकियों का क्या करूँगा
राजा री,राजा री,बधाई है
क्या करेगा उन्हें बेच कर और खूब सारा पैसा कमाना,क्या करेगा उन्हें बेच कर और खूब सारा पैसा कमाना,क्या करेगा उन्हें बेचकर और खूब सारा पैसा कमाना
प्रजापति फिर क्या करूँगा उस पैसे का,प्रजापति फिर क्या करूँगा उस पैसे का,प्रजापति फिर क्या करूँगा उस पैसे का
राजा रे पैसे का क्या करेगा रे पैसा ही सबकुछ है,राजा रे पैसे का क्या करेगा रे पैसा ही सबकुछ है,अरे अब रे पैसे का क्या करेगा रे पैसा ही सब कुछ है
प्रजापति अच्छा राज,प्रजापति अच्छा राज,प्रजापति राज
अब आप मुझे ये बताइए कि उस पैसे से क्या करूंगा,अब आप मुझे ये बताइए कि उस पैसे से क्या करूंगा,अब आप मुझे ये बताइए कि उस पैसे से क्या करूँगा
राजा रे फिर आराम से भगवान का भजन करना और फिर तुम आनंद में रहना,राजा रे फिर आराम से भगवान का भजन करना और फिर तुम आनंद में रहना,राजा रहें फिर आराम से भगवान का भजन करना और फिर तुम आनंद में रहना
प्रजापति ्छमा करना है राजन,प्रजापति ्छमा करना है राजन,प्रजापति छमा करना है राजन
पर आप मुझे यह बताइए कि अभी मैं क्या कर रहा हूँ और हाँ,पर आप मुझे यह बताइए कि अभी मैं क्या कर रहा हूँ और हाँ,पर आप मुझे यह बताइए कि अभी मैं क्या कर रहा हूँ और हाँ
पूरी ईमानदारी से बताना,पूरी ईमानदारी से बताना,पूरी ईमानदारी से बताना
काफी सोच विचार किया राजा ने और मानो इस सवाल ने राजा को झकचोड़ दिया,काफी सोच विचार किया राजा ने और मानो इस सवाल ने राजा को झकचोड़ दिया,काफी सोच विचार किया राजा ने और मानो इस सवाल ने राजा को झकचोर दिया
राजा हाँ प्रजापति जी आप इस समय आराम से भगवान का भजन कर रहे हो और जहां तक मुझे दिख,राजा हाँ प्रजापति जी आप इस समय आराम से भगवान का भजन कर रहे हो और जहां तक मुझे दिख,राजा हाँ प्रजापति जी आप इस समय आराम से भगवान का भजन कर रहे हो और जहाँ तक मुझे दिख
है आप पूरे आनंद में हो प्रजापति हाँ राजन,है आप पूरे आनंद में हो प्रजापति हाँ राजन,आप पूरे आनंद में हो प्रजापति हाँ राजन
यही तो मैं आपसे कह रहा हूँ कि आनंद पैसे से प्राप्त नहीं किया जा सकता है,यही तो मैं आपसे कह रहा हूँ कि आनंद पैसे से प्राप्त नहीं किया जा सकता है,यही तो मैं आपसे कह रहा हूँ कि आनंद पैसे से प्राप्त नहीं किया जा सकता है
राजा हे प्रजापति जी कृपया करके आप मुझे यह बताने की कृपा करें कि आनंद की प्राप्ति कैसे होगी,राजा हे प्रजापति जी कृपया करके आप मुझे यह बताने की कृपा करें कि आनंद की प्राप्ति कैसे होगी,राजा हे प्रजापति जी कृपया करके आप मुझे यह बताने की कृपा करें कि आनंद की प्राप्ति कैसे होगी
प्रजापति,प्रजापति,प्रजापति
बिल्कुल सावधान होकर सुनना और उस पर बहुत गहरा मंथन करना राजन,बिल्कुल सावधान होकर सुनना और उस पर बहुत गहरा मंथन करना राजन,बिल्कुल सावधान होकर सुनना और उस पर बहुत गहरा मंथन करना राजन से
राजा वो कैसे प्रजापति हे राजन मांगो मत देना सीखो और यदि आपने देना सीख लिया तो समझ लेना आपने आनंद की रा,राजा वो कैसे प्रजापति हे राजन मांगो मत देना सीखो और यदि आपने देना सीख लिया तो समझ लेना आपने आनंद की रा,राजा कैसे प्रजापति हैं राजन मांगो मत देना सीखो और यदि आपने देना सीख लिया तो समझ लेना आपने आनंद की रात
पर कदम रख लिया स्वार्थ को त्यागों परमार्थ को चुनों हे राजन अधिकांश लोगों के दुख का सबसे बड़ा कारण,पर कदम रख लिया स्वार्थ को त्यागों परमार्थ को चुनों हे राजन अधिकांश लोगों के दुख का सबसे बड़ा कारण,पर कदम रख लिया स्वार्थ को त्यागो परमार्थ को चुनो ये राजन अधिकांश लोगों के दुख का सबसे बड़ा कारण
यही है कि जो कुछ भी उनके पास है वो उसमें खुश नहीं है,यही है कि जो कुछ भी उनके पास है वो उसमें खुश नहीं है,यही है कि जो कुछ भी उनके पास है वो उसमें खुश नहीं हैं
और बस जो नहीं है उसे पानी के चक्कर में दुखी है अरे भाई जो है उसमें खुश रहना सी,और बस जो नहीं है उसे पानी के चक्कर में दुखी है अरे भाई जो है उसमें खुश रहना सी,और बस जो नहीं है उसे पानी के चक्कर में दुखी है अरे भाई जो है उसमें खुश रहना ऐसी
लो दुख अपने आप चला जाएगा,लो दुख अपने आप चला जाएगा,लो दुःख अपने आप चला जाएगा
और जो नहीं है उसके चक्कर में क्यों दुखी रहते हो,और जो नहीं है उसके चक्कर में क्यों दुखी रहते हो,और जो नहीं है उसके चक्कर में क्यों दुखी रहते हो
इस कहानी से हमें यह शिक्षा मिलती है आत्म संतोष से बड़ा कोई सुख नहीं और जिसके पास संतोष रूपी धन,इस कहानी से हमें यह शिक्षा मिलती है आत्म संतोष से बड़ा कोई सुख नहीं और जिसके पास संतोष रूपी धन,इस कहानी से हमें यह शिक्षा मिलती है आत्‍मसंतोष से बड़ा कोई सुख नहीं और जिसके पास संतोषरूपी धन
वहीं सबसे बड़ा सुखी है,वहीं सबसे बड़ा सुखी है,वहीं सबसे बड़ा सुकई है
और वही आनंद में है और सही मायने में वही एक राजा है,और वही आनंद में है और सही मायने में वही एक राजा है,और वही आनंद में है और सही मायने में वही एक राजा हैं
आपको ये वीडियो कैसे लगी वीडियो अच्छी लगी  तो प्लीज सब्स्क्राइव लाइक और शेयर जरूर करें मिलते हैंअ,आपको ये वीडियो कैसे लगी वीडियो अच्छी लगी  तो प्लीज सब्स्क्राइव लाइक और शेयर जरूर करें मिलते हैंअ,आपको ये वीडियो कैसे लगी वीडियो अच्छी लगी ये तो प्लीज़ सब्सक्राइब लाइक और चेयर जरुर करें मिलते हैं
वीडियो में धन्यवाद,वीडियो में धन्यवाद,हाँ वीडियो में धन्यवाद
स्कूल की छुट्टी होने में पांच मिनट रहे गए थे बर्चीू और इंतजार नहीं कर सकता था उसने बाहर देखा,स्कूल की छुट्टी होने में पांच मिनट रहे गए थे बर्चीू और इंतजार नहीं कर सकता था उसने बाहर देखा,स्कूल की छुट्टी होने में पाँच मिनट रह गए थे बर्थडे और इंतज़ार नहीं कर सकता था उसने बाहर देखा
वहां कोई नहीं था तभी कहीं पास से घंटे की टंटनाहट सुनाई दी,वहां कोई नहीं था तभी कहीं पास से घंटे की टंटनाहट सुनाई दी,वहां कोई नहीं था तभी कहीं पास से घंटे की ठटनाहट सुनाई दी
चीनो क्या हो रहा है टीचर ने कहा सहरीय का चीनू बोला वो क्या है कि,चीनो क्या हो रहा है टीचर ने कहा सहरीय का चीनू बोला वो क्या है कि,चिनू क्‍या हो रहा है टीचर ने कहा सही है का चिनू बोला वो क्‍या है कि
तभी पेपर वाला पेपारपुराने अखबार कबाडी चीनू के पिता कबाड़ी वाले ने काकर पुकारा चीनू की मुस्कुराहरबाहर तक चमक रही,तभी पेपर वाला पेपारपुराने अखबार कबाडी चीनू के पिता कबाड़ी वाले ने काकर पुकारा चीनू की मुस्कुराहरबाहर तक चमक रही,तभी पेपरवाला पेपार पुराने अकबर कबाड़ी चीनू के पिता कबाड़ीवाले ने कहा कर पुकारा चीनू की मुस्कुरा हर बाहर तक चमक रही
स्कूल की घंटी वजे चीनू पिताजी के पास दौड़कर पहुंचा चेहरे पर बड़ी सी मुस्कान खेल रही थी स्कूल में,स्कूल की घंटी वजे चीनू पिताजी के पास दौड़कर पहुंचा चेहरे पर बड़ी सी मुस्कान खेल रही थी स्कूल में,स्कूल की घंटी वजह चीनू पिताजी के पास दौड़कर पहुंचा चेहरे पर बड़ी सी मुस्कान खेल रही थी स्कूल में
वह अकेला बचचा था जिसके पापा उसे ले न आते थे चिनू खूकर फीले पट जा बैठा और उसने अपने पैर लट कर,वह अकेला बचचा था जिसके पापा उसे ले न आते थे चिनू खूकर फीले पट जा बैठा और उसने अपने पैर लट कर,वह अकेला बचचा था जिसके पापा उसे ले न आते थे चिनू खोकर पीले पर जा बैठा और उसने अपने पैर लटकर
पापा ने खेले को धक्का दिया और जोर से पुकार लगाई पेपर वाला कवाड़ी चीनू ने भी पुकार लगाई,पापा ने खेले को धक्का दिया और जोर से पुकार लगाई पेपर वाला कवाड़ी चीनू ने भी पुकार लगाई,पापा ने खेले को धक्का दिया और जोर से पुकार लगाई पेपर वाला कवाड़ी चीनू ने भी पुकार लगाई
वदोनों की क्या जोडता रावाज निकली जबएक चौकेदार ने उन्हें रोका चीहू नीचे कोदा एक खाली बूरी लेकर वह अपने पापा के,वदोनों की क्या जोडता रावाज निकली जबएक चौकेदार ने उन्हें रोका चीहू नीचे कोदा एक खाली बूरी लेकर वह अपने पापा के,तो वह दोनों की क्या जोड़ता रहा आवाज़ निकली जब एक चौकेदार ने उन्हें टोका चिहू नीचे टोका एक खाली दूड़ी लेकर वह अपने पापा के
सक,सक,हाँ
आज उन्हें जो भी सामान मिलेगा वह इस बोरी में भरा जाएगा,आज उन्हें जो भी सामान मिलेगा वह इस बोरी में भरा जाएगा,आज उन्हें जो भी सामान मिलेगा वह इस बोरी में भरा जायेगा
इस घर से अखबार उस घर से अखबार और मैग्जींस नीचे वाले घर से अखबार मैग्जीमस और कुछ खाी बोटल चीन,इस घर से अखबार उस घर से अखबार और मैग्जींस नीचे वाले घर से अखबार मैग्जीमस और कुछ खाी बोटल चीन,इस घर से अखबार उस घर से अखबार और मैंग्‍जीन्‍स नीचे वाले घर से अखबार मैंग्‍जीन्‍स और कुछ खाई बोटल चीन
दौड़कर थेले से एक और खाली बोली ले आया वे लिफ्ट में ऊपर जाने वाले थे चीम की आखी बड़ी बड़ीऔर,दौड़कर थेले से एक और खाली बोली ले आया वे लिफ्ट में ऊपर जाने वाले थे चीम की आखी बड़ी बड़ीऔर,दौड़कर ठेले से एक और खाली बोली ले आया वे लिफ्ट में ऊपर जानेवाले थे चीन की आंखें बड़ीबड़ी और
कोल हो गई,कोल हो गई,हो गई
पांचवीं मंजेल से अखबार और मैकसी खालीपोतर डि्पे और किताबें मिली जातर उसके पापा ने उस महिला से बाद,पांचवीं मंजेल से अखबार और मैकसी खालीपोतर डि्पे और किताबें मिली जातर उसके पापा ने उस महिला से बाद,पाँचवी मंज़िल से अखबार और एक उसी खाली पोता और डिपे और किताबें मिली जाती थी उसके पापा ने उस महिला से बात
करी चीनोने सब सम ऐसे समेटा की किताबें सबसे ऊपर थी जहाँ वह उन्हें देख सकता था,करी चीनोने सब सम ऐसे समेटा की किताबें सबसे ऊपर थी जहाँ वह उन्हें देख सकता था,किरिचिनो ने सबसे ऐसे समेटा कि किताबें सबसे ऊपर थी जहां वह उन्हें देख सकता था
अब तो ठेल को धप्का देने के लिए चीनको पिता जी का हाथ बटाना पड़ा घर पर सब समा सहेज कर,अब तो ठेल को धप्का देने के लिए चीनको पिता जी का हाथ बटाना पड़ा घर पर सब समा सहेज कर,अब तो ठेल को धपका देने के लिए चीन को पिताजी का हाथ बटाना पड़ा घर पर सब समाज सहेजकर
रखने के बाद चीन के पापा ने उसे बुलाया,रखने के बाद चीन के पापा ने उसे बुलाया,रखने के बाद चीन के पापा ने उसे बुलाया
तुम्हारे लिे कुछ है वह बोल वही किताब जिसे चीनू पूरी दोपहर भर देखता रहा था थैंकयू पापा जीनू बोला उसके,तुम्हारे लिे कुछ है वह बोल वही किताब जिसे चीनू पूरी दोपहर भर देखता रहा था थैंकयू पापा जीनू बोला उसके,तुम्हारे लिए कुछ है वहां बोली वहां किताब जिसे चिनु पुरी दोपहर भर देखता रहा था थैंक यू पापा चिनु बोला उसके
बा रात को खाने के लिए उन्हें उसे तीन बार बुलाना पड़ा बच्चो कैसी थी ये कहा ही की फिर,बा रात को खाने के लिए उन्हें उसे तीन बार बुलाना पड़ा बच्चो कैसी थी ये कहा ही की फिर,बा रात को खाने के लिए उन उसे तीन बार बुलाना पड़ा बच्चो कैसी थी ये कहा ही की फिर
बुक कौन सी है छा जल्दी से निकालो और एक बार पढ डालो फिर मिलेंगे ऐसी ही माजादाद कहनियों के साथ अभी,बुक कौन सी है छा जल्दी से निकालो और एक बार पढ डालो फिर मिलेंगे ऐसी ही माजादाद कहनियों के साथ अभी,बूक कौनसी है चाहे जल्दी से निकालो और एक बार पड़ डालो फिर मिलेंगे ऐसी ही माज़ा ज़्यादा कहानियों के साथ अभी
