Ourmodel,Hypothesis,Predictions
क्वेश्शन नंबर नाइन का राइट आंसर क्या रहेगा र,क्वेश्शन नंबर नाइन का राइट आंसर क्या रहेगा र,प्रदेश शन नंबर नाइन का राइट अंसर क्या रहेगा
इसका अंतर जो है कितना है,इसका अंतर जो है कितना है,इसका अंतर जो है कितना है
तीअब तीन का अगर मैं,तीअब तीन का अगर मैं,तीन अब तीन का अगर मैं
अछ और छः का अगर क्यूं की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीकै,अछ और छः का अगर क्यूं की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीकै,अच्छे और छः का अगर क्यूं की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीक
आगे,आगे,आगे
साथ में सात और,साथ में सात और,साथ में सात और
दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर क्यूं की बात करतेह,दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर क्यूं की बात करतेह,दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर क्यूं की बात करते हैं
तो सत्ताईस हो जाता है,तो सत्ताईस हो जाता है,तो सत्ताईस हो जाता है
ठीक है इसी प्रकार पाँच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पांच हो जाएगा और पांच की अर,ठीक है इसी प्रकार पाँच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पांच हो जाएगा और पांच की अर,ठीक है इसी प्रकार पांच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पांच हो जाएगा और पांच की अर्जी है
एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन,एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन,एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन
ओके अगले क्वेश्शन पर बढ़ते हैं साथ्यो जो की स्क्रीन पर है जिसमें पूछा गया है उस विकल्प का चयन करें,ओके अगले क्वेश्शन पर बढ़ते हैं साथ्यो जो की स्क्रीन पर है जिसमें पूछा गया है उस विकल्प का चयन करें,वे अगले क्विशन पर बढ़ते हैं साथियों जो की स्क्रीन पर हैं जिसमें पूछा गया है उस विकल्प का चयन करें
तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है,तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है,तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है
तो साथीयों अगर मैं बात करूं भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत,तो साथीयों अगर मैं बात करूं भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत,तो साथियों अगर मैं बात करूं भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत
की राजधानी यानि कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूँ नेपाल की राजधानी क्या है,की राजधानी यानि कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूँ नेपाल की राजधानी क्या है,की राजधानी यानी कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूं नेपाल की राजधानी क्या है
ढाका है काठमांडू है या बिलजिंग है या टोक्यो है,ढाका है काठमांडू है या बिलजिंग है या टोक्यो है,ढाका है काठमांडू है या बिल्जिंग है या टोक्यो है
नेपाल की राजधानी क्या हो जाएगी,नेपाल की राजधानी क्या हो जाएगी,नेपाल की राजधानी क्या हो जाएगी
नेपाल की राजधानी साथियों क्या हो जाएगी जल्दी से बताएंगे,नेपाल की राजधानी साथियों क्या हो जाएगी जल्दी से बताएंगे,नेपाल की राजधानी साथियों क्या हो जायेगी जल्दी से बतायेंगे
ऑप्शन नंबर जो है बी बिल्कुल करेक्ट आंसर हो जाएगा काटमांटू क्या हो जाती है नेपाल की राजधानी हो जाती है,ऑप्शन नंबर जो है बी बिल्कुल करेक्ट आंसर हो जाएगा काटमांटू क्या हो जाती है नेपाल की राजधानी हो जाती है,ऑप्शन नंबर जो हैं भी बिल्कुल करेक्ट आंसर हो जाएगा काटमांटो क्या हो जाती है नेपाल की राजधानी हो जाती है
साथ ी वो ऑप्शन नंबर पी राइट ंसर है केश्शन नंबर दस का,साथ ी वो ऑप्शन नंबर पी राइट ंसर है केश्शन नंबर दस का,साथ ही वह ऑप्शन नंबर पी राइट अंसर है कि ऑप्शन नंबर दस का
अगला क्वेश्शन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल् हं,अगला क्वेश्शन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल् हं,अगला क्रिश्चन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल्प हैं
यनकार,यनकार,यह निकाय
चयन करें जल्दी से बताओगे साथ ी,चयन करें जल्दी से बताओगे साथ ी,चयन करें जल्दी से बताओंगे साथी
क्वेश्शन नंबर ग्यारह का राइट आंसर देखो आप सभी जानते हैं घंटा,क्वेश्शन नंबर ग्यारह का राइट आंसर देखो आप सभी जानते हैं घंटा,क्विजन नंबर ग्यारह का राइट अंसर देखो आप सभी जानते हैं घंटा
और महीना सेकेंड दिन मिनट सप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकेंड का ै,और महीना सेकेंड दिन मिनट सप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकेंड का ै,और महीना सेकेण्ड दिन मिनटसप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकेण्ड का है
होतै यानी तीन सबसे पहले आएगा उसके बाद में होता है फिर मिनत,होतै यानी तीन सबसे पहले आएगा उसके बाद में होता है फिर मिनत,यानी टीम सबसे पहले आएगा उसके बाद में होता है फिर मिनट
तो तीन के बाद क्या आएगा पांच आ जाएगा,तो तीन के बाद क्या आएगा पांच आ जाएगा,तो तीन के बाद क्या आएगा पांच आ जाएगा
ओके तीन के बाद पांच आ जाएगा पांच नंबर पर ये लिखखा है और मिनट के बाद होता है फिर घंटा,ओके तीन के बाद पांच आ जाएगा पांच नंबर पर ये लिखखा है और मिनट के बाद होता है फिर घंटा,ओके तीन के बाद पांच आ जाएगा पांच नंबर पर यह लिखा है और मिनट के बाद होता है फिर घंटा
तो पांच के बाद एक आएगा,तो पांच के बाद एक आएगा,तो पांच के बाद एक आएगा
और इसके बाद में अगर बात करें घंटा के बाद क्या होता है दिन यानी चार आ जाएगा एकके,और इसके बाद में अगर बात करें घंटा के बाद क्या होता है दिन यानी चार आ जाएगा एकके,और इसके बाद में अगर बात करें घंटा के बाद क्या होता है दिन यानी चार आ जाएगा एक
,,
एक के बाद चार आ गया,एक के बाद चार आ गया,एक के बाद चार आ गया
ब,ब,गया
दिन के बादकी अगर मैं बात करूं तो दिनों का समूह को क्या कहते हैं विक कहते हैं यानी सप्ताह,दिन के बादकी अगर मैं बात करूं तो दिनों का समूह को क्या कहते हैं विक कहते हैं यानी सप्ताह,दिन के बाद की अगर मैं बात करूं तो दिनों का समूह को क्या कहते हैं विक कहते हैं यानी सप्ताह
क तो छः आ जाएगा,क तो छः आ जाएगा,तो छह आ जाएगा
और सप्ताह के समूह को क्या कहते हैं साथीयो मंथ कहते हैं यानी धोआ जाएगा तो इस प्रकार सबसे पहले कया है,और सप्ताह के समूह को क्या कहते हैं साथीयो मंथ कहते हैं यानी धोआ जाएगा तो इस प्रकार सबसे पहले कया है,और सप्ताह के समूह को क्या कहते हैं साथियों मंत्र कहते हैं यानी धुआ जाएगा तो इस प्रकार सबसे पहले कया है
हमारा तीन आएगा पांच आएगा तो इसऑप्शन ए से ही क्लियर हो रहा है ऑप्शन ए इसका बिल्कुल करेक्ट आंस,हमारा तीन आएगा पांच आएगा तो इसऑप्शन ए से ही क्लियर हो रहा है ऑप्शन ए इसका बिल्कुल करेक्ट आंस,हमारा तीन आएगापांच आएगा तो ऑप्शन ए से ही क्लियर हो रहा है ऑप्शन ए इसका बिल्कुल करेक्ट आंस है
क्योंकि तीन एक ही विकल्प में है जो कि ऑप्शन ए है अगला क्वश्शन स्क्रीन पर है,क्योंकि तीन एक ही विकल्प में है जो कि ऑप्शन ए है अगला क्वश्शन स्क्रीन पर है,क्योंकि तीन एक ही विकल्प में हैं जो कि ऑप्शन ए है अगला ऑप्शन स्क्रीन पर है
कवश्शन नंबर बारह में ये कहा गया है नीचे चार विकल्प दिए गए हैं इनमें से तीन किसी न किसी रूप,कवश्शन नंबर बारह में ये कहा गया है नीचे चार विकल्प दिए गए हैं इनमें से तीन किसी न किसी रूप,प्रशिक्षण नंबर बारह में यह कहा गया है नीचे चार विकल्प दिए गए हैं इनमें से तीन किसीनकिसी रूप
में सामान है परंतु एक अलग है अलग का चयन करें साथयों यहां पर चार विकल्प दिए गए हैं,में सामान है परंतु एक अलग है अलग का चयन करें साथयों यहां पर चार विकल्प दिए गए हैं,में सामान है परन्तु एक अलग है अलग का चयन करें साथ ही यहां पर चार विकल्प दिए गए हैं
इन चारों में तीन किसी ने किसी प्रकार से सामान है जबकि एक विशम है जो विशम है उसके बारे,इन चारों में तीन किसी ने किसी प्रकार से सामान है जबकि एक विशम है जो विशम है उसके बारे,इन चारों में तीन किसी ने किसी प्रकार से समान है जबकि एक विषम है जो विषम है उसके बारे
बताना  आपको कौन सा है बिसम क्वेश्शन नंबर बारह का राइट आंसरक्या होगा जल्दी से बताएंगे,बताना  आपको कौन सा है बिसम क्वेश्शन नंबर बारह का राइट आंसरक्या होगा जल्दी से बताएंगे,आपको कौन सा है बिसमें क्विश्शन नंबर बारह का राइट आंसर क्या होगा जल्दी से बताएंगे
देखो अगर मैं बात करता हूं सं इन संख्याओं का योग देखते हैं तो,देखो अगर मैं बात करता हूं सं इन संख्याओं का योग देखते हैं तो,देखो अगर मैं बात करता हूं जो इन संख्याओं का योग देखते हैं तो
और दूसरे ऑप्शन की बात करते हैं तो छः और चार दस हो जाएगा यानी यहां पर भी दस हो रहाहै,और दूसरे ऑप्शन की बात करते हैं तो छः और चार दस हो जाएगा यानी यहां पर भी दस हो रहाहै,और दूसरे ऑप्शन की बात करते हैं तो छह और चार दस हो जाएगा यानी यहां पर भी दस हो रहा है
और,और,और
आठ और दो दस दस और चार चौदह हो जाएगा यहा पर,आठ और दो दस दस और चार चौदह हो जाएगा यहा पर,आठ और दो दस दस और चार चौदह हो जाएगा यह पर
चौद चौदह हो जा रहा है,चौद चौदह हो जा रहा है,चौदचौदह हो जा रहा है
और,और,और
नौ एक दस दस और तीन तेरह हो जाएगा साथो यहां पर एक कनक्लूजन यह निकला,नौ एक दस दस और तीन तेरह हो जाएगा साथो यहां पर एक कनक्लूजन यह निकला,नौ एक दस दस और तीन तेरह हो जाएगा साथ ही यहां पर एक कॉन्क्लूजन यह निकला
कि ऑप्शन ए बी सी इन तीनों का स्पीनों ऑप्शनस की संख्याओं का जो योग है वो सम है जबके ऑप्शन नंबर ी,कि ऑप्शन ए बी सी इन तीनों का स्पीनों ऑप्शनस की संख्याओं का जो योग है वो सम है जबके ऑप्शन नंबर ी,कि ऑप्शन एबीसी इन तीनों का स्पिनो ऑप्शन्स की संख्याओं का जो योग है वो समय है जबकि ऑप्शन नंबर ही
जो संख्या है,जो संख्या है,जो संख्या है
उसका संख्याओं का जो योग है वो क्या है विशम है तो इसी प्रकार हमारा जो राइट आंसर है,उसका संख्याओं का जो योग है वो क्या है विशम है तो इसी प्रकार हमारा जो राइट आंसर है,उसका संख्याओं का जो योग है वो क्या है विषम है तो इसी प्रकार हमारा जो राइट अंसर है
ऑप्शन नंबर डी हो जाएगा साथ ही कोशन नंब,ऑप्शन नंबर डी हो जाएगा साथ ही कोशन नंब,ऑप्शन नंबर डी हो जाएगा साथ ही कोशन नंबर है
बारह का जो राइट आंसर है वो ड्री होगा अगला क्वेश्शन स्क्रीन पर है,बारह का जो राइट आंसर है वो ड्री होगा अगला क्वेश्शन स्क्रीन पर है,बारह का जो राइट आंसर है वो ड्री होगा अगला क्वेशन स्क्रीन पर है
जिसमें कहा गया है कपील की ऊर इसारा करते हुए आदित्य ने कहा,जिसमें कहा गया है कपील की ऊर इसारा करते हुए आदित्य ने कहा,जिसमें कहा गया है कपील की ओर इसारा करते हुए आदित्य ने कहा
एक कपिल है उसकी ओर इसारा करते हुए कौन कह रहे हैं आदत्य आदत्य कह रहा,एक कपिल है उसकी ओर इसारा करते हुए कौन कह रहे हैं आदत्य आदत्य कह रहा,एक कपिल है उसकी ओर इसारा करते हुए कौन कह रहे हैं आदित्य कह रहा
कि आदत्य ने कहा उसके पिता जो कपिल है वो यहां पर है कपिल के जो पिता है,कि आदत्य ने कहा उसके पिता जो कपिल है वो यहां पर है कपिल के जो पिता है,श्री यादव ने कहा उसके पिता जो कपिल हैं वो यहां पर हैं कपिल के जो पिता हैं
कपील के पिता यहां पर हो जाएंगे ठीक है कपिल के पिता,कपील के पिता यहां पर हो जाएंगे ठीक है कपिल के पिता,कपील के पिता यहां पर हो जाएंगे ठीक
मेरे पिता के,मेरे पिता के,मेरे पिता के
आदते यहां पर है तो मेरे पिता क उसके पिता यहां पर हो गए,आदते यहां पर है तो मेरे पिता क उसके पिता यहां पर हो गए,आदते यहां पर है तो मेरे पिता का उसके पिता यहां पर हो गए
पिता,पिता,पिता
और यहां पर भी क्या हो जाएगा साथी ह ये भी एक पिता हो जाएगा ठीक,और यहां पर भी क्या हो जाएगा साथी ह ये भी एक पिता हो जाएगा ठीक,और यहां पर भी क्या हो जाएगा साथ ही ये भी एक पिता हो जाएगा ठीक
जे भी पेटा हो गया,जे भी पेटा हो गया,जिसे भी पेटा हो गया
अब आगे खाए मेरे पिता के पिता की बेटी,अब आगे खाए मेरे पिता के पिता की बेटी,अब आगे खाएं मेरे पिता के पिता की बेटी
यानि मेरे पिता के पिता की बीच,यानि मेरे पिता के पिता की बीच,यानी मेरे पिता के पिता की बीच
इसके पिता होंगे यहां पर इसके भी पिता होंगे ठीक  उनकी बेटी यहां पर आएगी ठीक है बेट,इसके पिता होंगे यहां पर इसके भी पिता होंगे ठीक  उनकी बेटी यहां पर आएगी ठीक है बेट,उसके पिता होंगे यहां पर उसके भी पिता होंगे ठीक और उनकी बेटी यहां पर आएंगी ठीक
बेत,बेत,बैठक
के पत्ति हैं तो यहां पर क्या हुई उनकी बेटी हुई और ये जो है वो आदत्य की कौन हुई हुआ,के पत्ति हैं तो यहां पर क्या हुई उनकी बेटी हुई और ये जो है वो आदत्य की कौन हुई हुआ,आपके पति हैं तो यहां पर क्या हुई उनकी बेटी हुई और ये जो है वो आदित्य की कौन हुई हुआ
हुई ये लड़की और पूआ का कौन हुआ,हुई ये लड़की और पूआ का कौन हुआ,ये लड़की और पुंह का कौन हुआ
बू ये जो आदृत्य के पिता हैं वो भुआ के मतलबउसके आदृत्य के  कपल के जो पिता हैं वो आदृत्य,बू ये जो आदृत्य के पिता हैं वो भुआ के मतलबउसके आदृत्य के  कपल के जो पिता हैं वो आदृत्य,बू ये जो आदृत्य के पिता हैं वो भुवा के मतलब उसके आदृत्य के और कपल के जो पिता हैं वो आदृत्य के और कपल के जो पिता हैं वो आदृत्य के और कपल के जो पिता हैं वो आदृत्य हैं
क भूपाल जी हु आगे कहा है आदित्य के पिता का कपिल की माता से,क भूपाल जी हु आगे कहा है आदित्य के पिता का कपिल की माता से,भूपाल जी ने आगे कहा है आदित्य के पिता का कपिल की माता से
कपिल की माता से,कपिल की माता से,कपिल की माता से
आदत्य के पिता का जो है वो कपिल की माता से क्या संबंध है तो इसका जो राइट आंसर है,आदत्य के पिता का जो है वो कपिल की माता से क्या संबंध है तो इसका जो राइट आंसर है,आदित्य के पिता का जो है वो कपिल की माता से क्या संबंध है तो इसका जो राइट अंसर है
वो क्या रहेगा साथी ो राइट ह जो आंसर है ऑप्शन नंबर तेर का क्या रहेगा जल्दी से बताएंगे,वो क्या रहेगा साथी ो राइट ह जो आंसर है ऑप्शन नंबर तेर का क्या रहेगा जल्दी से बताएंगे,वो क्या रहेगा साथ ही दो राइट है जो आंसर है ऑप्शन नंबर तेरह का क्या रहेगा जल्दी से बताएंगे
मेरे हिसाब से इस क्ेशशन का राइट आंसर भाई होगा क्योंकि ये इसकी बहन हो जाएगी ओके बाई बहन हो जाएंगे ऑप्शन,मेरे हिसाब से इस क्ेशशन का राइट आंसर भाई होगा क्योंकि ये इसकी बहन हो जाएगी ओके बाई बहन हो जाएंगे ऑप्शन,मेरे हिसाब से इस क्विशेशन का राइट आंसर भाई होगा क्योंकि ये इसकी बहन हो जाएगी उनकी बाई बहन हो जाएंगी ऑप्शन
बर सी हो जाएगा,बर सी हो जाएगा,बरसी हो जाएगा
अगला क्वेश्शन स्क्रीन पर है जिसका राइट आंसर बताएंगे सभी क्या होगा,अगला क्वेश्शन स्क्रीन पर है जिसका राइट आंसर बताएंगे सभी क्या होगा,अगला क्विशन स्क्रीन पर है जिसका राइट आंसर बताएंगे सभी क्या होगा
सका अर्थ जो है भाग और सी का अर्थ जो है माइनस होत,सका अर्थ जो है भाग और सी का अर्थ जो है माइनस होत,इसका अर्थ जो है भाग और सी का अर्थ जो है माइनस होत्र
निम्न व्यंजनों का मान क्या होगा तो यहां पर सबसे पहले हमें समझ लेना है मल्टिप्लिकेशन और यहां पर समझना है,निम्न व्यंजनों का मान क्या होगा तो यहां पर सबसे पहले हमें समझ लेना है मल्टिप्लिकेशन और यहां पर समझना है,निम्न व्यंजनों का मान क्या होगा तो यहां पर सबसे पहले हमें समझ लेना है मल्टीप्लिकेशन और यहां पर समझना है
म पला,म पला,में पहला
पलस समझ लेना है और स्टार कहां पर है,पलस समझ लेना है और स्टार कहां पर है,पल समझ लेना है और स्टार कहां पर है
बात करूं यहां पर,बात करूं यहां पर,बात करूं यहां पर
डॉलर की जगह पर प्लफ्स हो जाएगा,डॉलर की जगह पर प्लफ्स हो जाएगा,डॉलर की जगह पर प्लफ्स हो जाएगा
और इसके बाद,और इसके बाद,और इसके बाद
स्टार की जगह पर मल्टिप्लाएई हो जाएगा और इसकी जगह पर माइनस हो जाएगा तो इसमें बोटमास का जो रूल है,स्टार की जगह पर मल्टिप्लाएई हो जाएगा और इसकी जगह पर माइनस हो जाएगा तो इसमें बोटमास का जो रूल है,स्टार की जगह पर मल्टीप्लाई हो जाएगा और इसकी जगह पर माइनस हो जाएगा तो इसमें बोटमास का जो रूल है
वो लागू होता है सबसे पहले हमें क्या करना होता है डिवाइज करना होता है यहां पर डिवा,वो लागू होता है सबसे पहले हमें क्या करना होता है डिवाइज करना होता है यहां पर डिवा,वो लागू होता है सबसे पहले हमें क्या करना होता है डिवाइज करना होता है यहां पर डिवाइज करना होता है यहां पर डिवाइज करना होता है
तो पारह दोनने चौबिस,तो पारह दोनने चौबिस,तो पारा दो ने चौबिस
बारती छत्तीस बारहती छत्तीस औरेशी काटेंगे यहां पर,बारती छत्तीस बारहती छत्तीस औरेशी काटेंगे यहां पर,बाराती छत्तीस बाराती छत्तीस रेशी काटेंगे यहां पर
तो पंद्रह बार कया सीधा सीधा पंद्रह बार क ठीक है अब इसके बाद मल्टीप्लिकेशन करेंगे,तो पंद्रह बार कया सीधा सीधा पंद्रह बार क ठीक है अब इसके बाद मल्टीप्लिकेशन करेंगे,तो पंद्रह बार कया सीधासीधा पंद्रह बार का ठीक है अब इसके बाद मल्टीप्लिकेशन करेंगे
तो,तो,दो है
अठास,अठास,अटास्क
अ्ठाईस में से हमें माइनस करना है कितना,अ्ठाईस में से हमें माइनस करना है कितना,अट्ठाईस में से हमें माइनस करना है कितना
अड़तालीस तो अड़तालीस को माइनस कर देंगे यहां पर कितना बचेगा,अड़तालीस तो अड़तालीस को माइनस कर देंगे यहां पर कितना बचेगा,अड़तालीस तो अड़तालीस को माइनस कर देंगे यहां पर कितना बचेगा
ोंतु और यहां पर,ोंतु और यहां पर,योंतु और यहां पर
सात में से चार गया तो,सात में से चार गया तो,सात में से चार गया
तीन और यहां पर बचचा,तीन और यहां पर बचचा,तीन ओर यहां पर बचा
दो दो सौ बत्तीस दो सौ बत्तीस में हमें पंद्रह और जोड़ देना है क्योंकि पंद्रह ये भी तो है येयहा पलस का निशान है तो सात हो गया,दो दो सौ बत्तीस दो सौ बत्तीस में हमें पंद्रह और जोड़ देना है क्योंकि पंद्रह ये भी तो है येयहा पलस का निशान है तो सात हो गया,बाईटदो दो सौ बत्तीस दो सौ बत्तीस में हमें पंद्रह और जोर देना है क्योंकि पंद्रह ये भी तो है यह पल्स का निशान है तो सात हो गया
और सात के बाद यहां पर हो गया चाम,और सात के बाद यहां पर हो गया चाम,और सात के बाद यहां पर हो गया चाम
और,और,और
तो दो सौ सैंतालीस इसक्ेशन का बिल्कुल करेक्ट आंसर हो जाएगा यानी ऑप्शन नंब एऑप्शन नंबर ए बिल्कुल करेक्ट आंसर हो जाता हैसा,तो दो सौ सैंतालीस इसक्ेशन का बिल्कुल करेक्ट आंसर हो जाएगा यानी ऑप्शन नंब एऑप्शन नंबर ए बिल्कुल करेक्ट आंसर हो जाता हैसा,तो दो सौ सैंतालीस इस्केशन का बिल्कुल करेक्ट आंसर हो जाएगा यानी ऑप्शन नंबर एऑप्शन नंबर ए बिल्कुल करेक्ट आंसर हो जाता है
स कवेशन का,स कवेशन का,इस कावेशन का
अगले क्वेश्शन पर जाते हैं जोकी स्क्रीन पर है जिसमें कहा गया है दिए गए विकल्पों में से कौन सा निस्कर्स,अगले क्वेश्शन पर जाते हैं जोकी स्क्रीन पर है जिसमें कहा गया है दिए गए विकल्पों में से कौन सा निस्कर्स,अगले क्विशन पर जाते हैं जॉकी स्क्रीन पर हैं जिसमें कहा गया है दिए गए विकल्पों में से कौन सा निस्कर्स
कथनों का तार्किक,कथनों का तार्किक,कथनों का तार्किक
रूप में अनुसरण करता है,रूप में अनुसरण करता है,रूप में अनुसरण करता है
कवशशन नंबर पंद्रह का राइट आंसर बताएंगे जल्दी से देखु श आती हू जिसमें कहा है सबकी बोतलैम पैनसेल है,कवशशन नंबर पंद्रह का राइट आंसर बताएंगे जल्दी से देखु श आती हू जिसमें कहा है सबकी बोतलैम पैनसेल है,कोविडशन नंबर पंद्रह का राइट अंसर बताएंगे जल्दी से देखूं श्रातियों जिसमें कहा है सबकी बोतलैम पैनसेल है
ये क्या है पूतल है,ये क्या है पूतल है,यह क्या है पूतल है
ये हो गई हमारी बोतर क्या है पैंसेल है,ये हो गई हमारी बोतर क्या है पैंसेल है,ये हो गई हमारी बूथर क्या है पैंसेल
पैंसिल हो गए आगे काै कोई पैंसल स्कूल नहीं है,पैंसिल हो गए आगे काै कोई पैंसल स्कूल नहीं है,पैंसिल हो गए आगे कई कोई पैंसल स्कूल नहीं है
मतलब कोई पेंसल जो है स्कूल नहीं है स्कूल यहां पर अलग करती है,मतलब कोई पेंसल जो है स्कूल नहीं है स्कूल यहां पर अलग करती है,मतलब कोई पेंसल जो है स्कूल नहीं है स्कूल यहां पर अलग करती है
आगे कहा गया है निष्कर्ष क्या कह रहा है आप देखते हैं,आगे कहा गया है निष्कर्ष क्या कह रहा है आप देखते हैं,आगे कहा गया है निष्कर्ष क्या कह रहा है आप देखते हैं
कोई बोता ै,कोई बोता ै,कोई बोता है
स्कूल नहीं है,स्कूल नहीं है,स्कूल नहीं है
बोतलहै यहाँ पर ठीक है कोई बोतल स्कूल नहीं है बिल्कुल नहीं होगा अगर बोतल कुछ स्कूल होती ह यहां पर ो,बोतलहै यहाँ पर ठीक है कोई बोतल स्कूल नहीं है बिल्कुल नहीं होगा अगर बोतल कुछ स्कूल होती ह यहां पर ो,बोतल यहां पर ठीक है कोई बोतल स्कूल नहीं है बिल्कुल नहीं होगा अगर बोतल कुछ स्कूल होती है यहां पर होगा
