Ourmodel,Hypothesis,Predictions
किसान भाों,किसान भाों,किसान भारत
किइसकी मार्केटिंग कैसे होती है कैसे बिक्क्री होती है क्या रेट बिकता है सब कुछ आप लोगों को लाइव दिखाएंगे और फिलहाल आज जो है,किइसकी मार्केटिंग कैसे होती है कैसे बिक्क्री होती है क्या रेट बिकता है सब कुछ आप लोगों को लाइव दिखाएंगे और फिलहाल आज जो है,इसकी मार्केटिंग कैसे होती है कैसे बिक्री होती है क्या रेट बिकता है सब कुछ आप लोगों को लाइव दिखाएंगे और फिलहाल आज जो है
दो हजार बीस है और इस समय जो है सुबह के छः बजके अड़तालीस मिनट हो रहे हैं कल शाम को हम माल की तोड़ाई करवाकर रखवा दिए थे,दो हजार बीस है और इस समय जो है सुबह के छः बजके अड़तालीस मिनट हो रहे हैं कल शाम को हम माल की तोड़ाई करवाकर रखवा दिए थे,दो हज़ार बीस है और इस समय जो है सुबह के छह बजके अड़तालीस मिनट हो रहे हैं कल शाम को हम माल की तोड़ाई करवा कर रखवा दिए थे
और जोखर बूजा होता है इसको हम आप लोगो को दिखा दे रहे हैं जिसको ना पता की किस तरह से होता है,और जोखर बूजा होता है इसको हम आप लोगो को दिखा दे रहे हैं जिसको ना पता की किस तरह से होता है,और जो खरबूझा होता है इसको हम आप लोगों को दिखा दे रहे हैं जिसको न पता कि किस तरह से होता है
तो जो पल्लेदार होते हैं वह उतारना शुरू कर देते हैं जब हमारा माल उतारा ही जा रहा था तभी इसकी सेलिंग शुरू हो गई थी,तो जो पल्लेदार होते हैं वह उतारना शुरू कर देते हैं जब हमारा माल उतारा ही जा रहा था तभी इसकी सेलिंग शुरू हो गई थी,तो जो पल्लेदार होते हैं वह उतारना शुरू कर देते हैं जब हमारा माल उतारा जा रहा था तभी इसकी सैलिंग शुरू हो गई थी
और शुरू में तो रेटा हाई रहता है और बाद में जो है कंप्रोमाइज होने लगता है,और शुरू में तो रेटा हाई रहता है और बाद में जो है कंप्रोमाइज होने लगता है,और शुरू में तो रेटा हाई रहता है और बाद में जो है कम्प्रोमाइज होने लगता है
तो सारी चीजें हम आपको बिकक्री करने के बाद रिजल्ट के साथ बताएंगे तो आगे आप देखते रहेंग,तो सारी चीजें हम आपको बिकक्री करने के बाद रिजल्ट के साथ बताएंगे तो आगे आप देखते रहेंग,तो सारी चीजें हम आपको बिक्री करने के बाद रिजल्ट के साथ बताएंगे तो आगे आप देखते रहेंगे
यहां पर हम आप लोगों से एक बात कहना चाहेंगे कि अगर आप लोग मेहनत करेंगे तो फल आपको मीठा मिला,यहां पर हम आप लोगों से एक बात कहना चाहेंगे कि अगर आप लोग मेहनत करेंगे तो फल आपको मीठा मिला,यहां पर हम आप लोगों से एक बात कहना चाहेंगे कि अगर आप लोग मेहनत करेंगे तो फल आपको मीठा मिलेगा
और इस तरह से हम ये कह सकते हैं कि मेहनत का फल मीठा होता है कोशिश कीजिए,और इस तरह से हम ये कह सकते हैं कि मेहनत का फल मीठा होता है कोशिश कीजिए,और इस तरह से हम यह कह सकते हैं कि मेहनत का फल मीठा होता है कोशिश किजिए
ये दस क्ुिंटल के लगभग ले गए थे और येइसका जो औसत रेट बिका है यह नौ रुपये निकलकलके सामने आ आया हैक्यो,ये दस क्ुिंटल के लगभग ले गए थे और येइसका जो औसत रेट बिका है यह नौ रुपये निकलकलके सामने आ आया हैक्यो,ये दस क्विंटल के लगभग ले गए थे और ये इसका जो औसत रेट बिक्री है यह नौ रूपये निकलकल के सामने आ आया है
कुछआठ तो जो फाइनल औसत निकलकलके सामने आया है तो यह नौ रुपये निकलके सामने आया है,कुछआठ तो जो फाइनल औसत निकलकलके सामने आया है तो यह नौ रुपये निकलके सामने आया है,कुछ आठ तो जो फाइनल औसत निकलकल के सामने आया है तो यह नौ रूपये निकलके सामने आया है
और पूरा तरबूज बिख गया नौ रुपये के रेट से और इस तरह से हमारा दस कुिंटल जो तरबूजै,और पूरा तरबूज बिख गया नौ रुपये के रेट से और इस तरह से हमारा दस कुिंटल जो तरबूजै,और पूरा तरबूज बिख गया नौ रूपये के रेट से और इस तरह से हमारा दस क्विंटल जो तरबूज है
इसका हो गया नौ हजार रुपए और जो हम खरबूजा ले गए थे यह हुआ है हमारा एक क्विंटल के  है,इसका हो गया नौ हजार रुपए और जो हम खरबूजा ले गए थे यह हुआ है हमारा एक क्विंटल के  है,इसका हो गया नौ हजार रूपये और जो हम खरबूजा ले गये थे यह हुआ है हमारा क्विंटल की ओर है
और यह जो बिका है यह अट्ठारह सौ रुपयए के हिसाब से बिका है क्विंटल,और यह जो बिका है यह अट्ठारह सौ रुपयए के हिसाब से बिका है क्विंटल,और यह जो बिका है यह अट्ठारह सौ रूपये के हिसाब से बिका है क्विंटल
तो इसका जो रेट सामने आया है यह अट्ठारह रुपयए प्रति किलो के हिसाब से आया है,तो इसका जो रेट सामने आया है यह अट्ठारह रुपयए प्रति किलो के हिसाब से आया है,तो इसका जो रेट सामने आया है यह अट्ठारह रूपये प्रति किलो के हिसाब से आया है
इस तरह से अगर हम देखें तो हमारा,इस तरह से अगर हम देखें तो हमारा,इस तरह से अगर हम देखें तो हमारा
दस हजार आठ सौ रुपये का आज का टोटल जो है बिक्क्री हुई है,दस हजार आठ सौ रुपये का आज का टोटल जो है बिक्क्री हुई है,दस हजार आठ सौ रूपये का आज का टोटल जो है बिक्री हुई है
और इस तरह से बिकक्री हम तरबूजे की अपनी किए हैं और हाँ आप लोगों को एक चीज ये बता हं,और इस तरह से बिकक्री हम तरबूजे की अपनी किए हैं और हाँ आप लोगों को एक चीज ये बता हं,और इस तरह से बिक्री हम तरबूजे की अपनी किए हैं और हां आप लोगों को एक चीज ये बताएं
देि जैसे मंडी में पल्लेदारी क्या होती है एजेंट क्या होते है किस तरह से मंडी में बिक्री की जाती है,देि जैसे मंडी में पल्लेदारी क्या होती है एजेंट क्या होते है किस तरह से मंडी में बिक्री की जाती है,जैसे मंडी में पहलेदारी क्या होती है एजेंट क्या होते है किस तरह से मंडी में बिक्री की जाती है
इसके लिए हम एक स्पेशल वीडियो बना दिए हैं पहले ही जो कि आ चुकी है चैनल पे,इसके लिए हम एक स्पेशल वीडियो बना दिए हैं पहले ही जो कि आ चुकी है चैनल पे,इसके लिए हम एक स्पेशल वीडियो बना दिए हैं पहले ही जो कि आ चुकी है चैनल पे
और अगर आप लोग उस वीडियो को नहीं देखे हैं तो हम लिंक दे दे रहे हैं आप जा कर के वहां से उसको देख सकें,और अगर आप लोग उस वीडियो को नहीं देखे हैं तो हम लिंक दे दे रहे हैं आप जा कर के वहां से उसको देख सकें,और अगर आप लोग उस वीडियो को नहीं देखे हैं तो हम लिंक दे दे रहे हैं आप जा करके वहां से उसको देख सकेंगे
ताकि आपको समझ में आ जाए अगर आप नयए किसान हैं कि मंडी में कैसे सेल होता है,ताकि आपको समझ में आ जाए अगर आप नयए किसान हैं कि मंडी में कैसे सेल होता है,ताकि आपको समझ में आ जाए कि आप नए किसान हैं कि मंडी में कैसे फिल्म होता है
इस तरह से हमारी बिक्क्री हुई और इसी तरह से तरबूज की बिक्क्री होती है ये तो हम मंडी में बताए हैं और,इस तरह से हमारी बिक्क्री हुई और इसी तरह से तरबूज की बिक्क्री होती है ये तो हम मंडी में बताए हैं और,इस तरह से हमारी बिक्री हुई और इसी तरह से तरबूज की बिक्री होती है ये तो हम मंडी में बताए हैं और
घर से भी बिक्री होती है तो उसमें कमीशन वगैरह नहीं लगता है और न हीं लेके कहीं जाना पड़ता है,घर से भी बिक्री होती है तो उसमें कमीशन वगैरह नहीं लगता है और न हीं लेके कहीं जाना पड़ता है,घर से भी बिक्री होती है तो उसमें कमीशन व गैरह नहीं लगता है और न ही लेके कहीं जाना पड़ता है
और एक चीज हम जो तरबूज है,और एक चीज हम जो तरबूज है,और एक चीज हम जो तरबूझ हैं
जो अन्य भी मार्केट में आए थे उनका क्या रेट था देखिए जो चितकबरा वाला होता है जो हरा होता है,जो अन्य भी मार्केट में आए थे उनका क्या रेट था देखिए जो चितकबरा वाला होता है जो हरा होता है,जो अन्य भी मार्केट में आए थे उनका क्या रेट था देखिए जो चिटकबरा वाला होता है जो हरा होता है
और जो काला वाला है यह आपका आठ रुपयए नौ रुपये दस रुपये के लगभग चल रहा था और जो एक और काला वाला आता है,और जो काला वाला है यह आपका आठ रुपयए नौ रुपये दस रुपये के लगभग चल रहा था और जो एक और काला वाला आता है,और जो कालावाला है यह आपका आठ रूपये नौ रूपये दस रूपये के लगभग चल रहा था और जो एक ओर कालावाला आता है
अगर आपका तरबूजा मीठा नहीं है तो ऐसे में जो है उसका रेट कम लगेगा जो चितकबरा वाला तरबूज होतै,अगर आपका तरबूजा मीठा नहीं है तो ऐसे में जो है उसका रेट कम लगेगा जो चितकबरा वाला तरबूज होतै,अगर आपका तरबूजा मीठा नहीं है तो ऐसे में जो है उसका रेट कम लगेगा जो चितकबरा वाला तरबूज होता है
यह मीठा कम होता है काले वाले की अपेक्षा तो इस वजह से हमें बेहतर रेट मिला ह,यह मीठा कम होता है काले वाले की अपेक्षा तो इस वजह से हमें बेहतर रेट मिला ह,यह मीटा कम होता है कालेवाले की अपेक्षा तो इस वजह से हमें बेहतर रेट मिला है
और एक हमें प्लस प्ॉइंट हमारे लिए ये भी था कि जो हमारा तरबूज है यह लोकल वाली मंडी में हम भेजते हं,और एक हमें प्लस प्ॉइंट हमारे लिए ये भी था कि जो हमारा तरबूज है यह लोकल वाली मंडी में हम भेजते हं,और एक हमें प्लस प्वाइंट हमारे लिए यह भी था कि जो हमारा तरबूज है यह लोकल वाली मंडी में हम भेजते हैं
तो अगर वो हमसे खरीदते हैं और अगर वो ले जाके चार छः दिन रख भी लेते हैं तो कोई समस्या नहीं है,तो अगर वो हमसे खरीदते हैं और अगर वो ले जाके चार छः दिन रख भी लेते हैं तो कोई समस्या नहीं है,तो अगर वो हमसे खरीदते हैं और अगर वो ले जाके चारछह दिन रख भी लेते हैं तो कोई समस्या नहीं है
लेकिन जो बाहर से तरबूज जआते हैं वो उनकी स्टोरेज क्षमता पांच छः दिन या एक हफ्ते पहले ही कम हो जाती है,लेकिन जो बाहर से तरबूज जआते हैं वो उनकी स्टोरेज क्षमता पांच छः दिन या एक हफ्ते पहले ही कम हो जाती है,लेकिन जो बाहर से तरबूझ जाते हैं वो उनकी स्टोरेज क्षमता पांचछह दिन या एक हफ्ते पहले ही कम हो जाती है
तो ऐसे में उनको ज्यादा दिन स्टोर नहीं किया जा सकता है तो इस वजह से उसका रेट भी कम जाता है,तो ऐसे में उनको ज्यादा दिन स्टोर नहीं किया जा सकता है तो इस वजह से उसका रेट भी कम जाता है,ऐसे में उनको ज्यादा दिन स्टोर नहीं किया जा सकता है तो इस वजह से उसका रेट भी कम जाता है
और बिक्क्री भी कम रहती है उसकी तो ये हमारा फाइनल रिजल्ट रहा है,और बिक्क्री भी कम रहती है उसकी तो ये हमारा फाइनल रिजल्ट रहा है,और बिक्री भी कम रहती है उसकी तो ये हमारा फाइनल रिजल्ट रहा है
आप लोगों को ये वीडियो कैसी लगी जरूर बता,आप लोगों को ये वीडियो कैसी लगी जरूर बता,आप लोगों को ये वीडियो कैसी लगी जरूर बताएं
अगर आप लोगों को कोई प्रश्न है तो आप सब पूछ सकते हैं चलते हैं,अगर आप लोगों को कोई प्रश्न है तो आप सब पूछ सकते हैं चलते हैं,अगर आप लोगों को कोई प्रश्न हैं तो आप सब पूछ सकते हैं चलते
जय जवान जय किसान,जय जवान जय किसान,जय जवान जय किसान
वो मौसम का डिपेंड है,वो मौसम का डिपेंड है,वह मौसम का डिपेंड है
जब गर्मी और नमी इसको दोनों चाहिए अच्छा्छ जमने के लिएएअच्छा जमाव के लिए गर्मियों नभी दोनों चाहिए अच्छा,जब गर्मी और नमी इसको दोनों चाहिए अच्छा्छ जमने के लिएएअच्छा जमाव के लिए गर्मियों नभी दोनों चाहिए अच्छा,जब गर्मी और नमी इसको दोनों चाहिए अच्छा जमने के लिए अच्छा जमाव के लिए गर्मियों नभी दोनों चाहिए अच्छा
अच्छा,अच्छा,अच्छा
उत्पादन जो है कितने दिन के बाद ये फसल तैयार हो जाती है,उत्पादन जो है कितने दिन के बाद ये फसल तैयार हो जाती है,उत्पादन जो है कितने दिन के बाद ये फसल तैयार हो जाती है
अरे हम दीपावली के आसपास इसको खोट डालते,अरे हम दीपावली के आसपास इसको खोट डालते,अरे हम दीपावली के आसपास इसको खोट डालते हैं
बज केलाजनवरी मे अच्छा तो जनवरी में जब आपसे कोई किसान भाई अगर बीज लेना चाहे,बज केलाजनवरी मे अच्छा तो जनवरी में जब आपसे कोई किसान भाई अगर बीज लेना चाहे,बीज केला जनवरी में अच्छा तो जनवरी में जब आपसे कोई किसान भाईयेगर बीज लेना चाहे
और तो उपलब्ध करवा सकते हैं उसको,और तो उपलब्ध करवा सकते हैं उसको,और तो उपलब्ध करवा सकते हैं उसको
बिल्कुल लेकिन हमसे पहले बताना होगा,बिल्कुल लेकिन हमसे पहले बताना होगा,बिल्कुल लेकिन हमसे पहले बताना होगा
अच्छा ्छा तब आप उसके लिए बीज रोकेंगे,अच्छा ्छा तब आप उसके लिए बीज रोकेंगे,अच्छा छा तब आप उसके लिए बीज रोकेंगे
अच्छा इसकी मार्केट ढूढने में कोई परेशानी तो नहीं होती है,अच्छा इसकी मार्केट ढूढने में कोई परेशानी तो नहीं होती है,इसकी मार्केट ढूंढने में कोई परेशानी तो नहीं होती है
इस समय दीपावली के पहले कोई परेशानी नहीअच्छ,इस समय दीपावली के पहले कोई परेशानी नहीअच्छ,इस समय दीपावली के पहले कोई परेशानी नहीं है
अचछा कोई रोग इसमें भी लगते हैं,अचछा कोई रोग इसमें भी लगते हैं,कोई रोग इसमें भी लगते हैं
रोक कोई नहीं दिखा है,रोक कोई नहीं दिखा है,रोग कोई नहीं दिखा है
फल खुदने के बाद इसमें सड़न लगता है अच्छा फल खुदने के बा,फल खुदने के बाद इसमें सड़न लगता है अच्छा फल खुदने के बा,फल खुदने के बाद इसमें सड़न लगता है अच्छा फल खुदने के बाद
लेबर चार्ज सेम हमारा बुआई का गन्ने के बराबर अच्छा बस,लेबर चार्ज सेम हमारा बुआई का गन्ने के बराबर अच्छा बस,लेबरचार्ज में हमारा बुआई का गन्ने के बराबर अच्छा वस्तु
अच्छावैसे तो आप जिमीकंद की खेती बड़े पैमाने पर करते हैं,अच्छावैसे तो आप जिमीकंद की खेती बड़े पैमाने पर करते हैं,वैसे तो आप जिमीकंद की खेती बड़े पैमाने पर करते हैं
काफी बड़े पैमानेत इस क्षेत्र के आप सबसे बड़े जिमीकंद उत्पादक किसान हैं,काफी बड़े पैमानेत इस क्षेत्र के आप सबसे बड़े जिमीकंद उत्पादक किसान हैं,काफी बड़े पैमाने पर इस क्षेत्र के आप सबसे बड़े जिमीकंद उत्पादक किसान हैं
तो,तो,तो
ो उत्तम किसान चैनल के माध्यम से जो भी हमारे जिमीकंद की खेती करने वाले किसान भाई हैं व आप से संपर्क करेंगे और आप को पहले आर्डर देंगे तब आप उनको बीज उपलब्ध करवा देंगे,ो उत्तम किसान चैनल के माध्यम से जो भी हमारे जिमीकंद की खेती करने वाले किसान भाई हैं व आप से संपर्क करेंगे और आप को पहले आर्डर देंगे तब आप उनको बीज उपलब्ध करवा देंगे,उत्तम किसान चैनल के माध्यम से जो भी हमारे जिमीकंद की खेती करने वाले किसान भाई हैं वो आप से संपर्क करेंगे और आप को पहले आर्डर देंगे तब आप उनको बीज उपलब्ध करवा देंगे
पैदावार भी हमारी लगभग पचास से साठ कुंटल बीज तक है अच्छा यहा की यहां के बी,पैदावार भी हमारी लगभग पचास से साठ कुंटल बीज तक है अच्छा यहा की यहां के बी,पैदावार भी हमारी लगभग पचास से साठ क्विंटल बीज तक है अच्छा यहां कीयहां के बीच
ये राजेंद्रा के नाम से,ये राजेंद्रा के नाम से,ये राजेन्द्रा के नाम से है
और इसका पीस हमारा हो जाता है,और इसका पीस हमारा हो जाता है,और इसका फीस हमारा हो जाता है
छठीक धन्यवाद,छठीक धन्यवाद,छठी का धन्यवाद
सत्तर रुपये प्रति किलो है,सत्तर रुपये प्रति किलो है,सत्तर रूपये प्रति किलो है
उत्तर प्रदेश पंजाब हरियाणा,उत्तर प्रदेश पंजाब हरियाणा,उत्तर प्रदेश पंजाब हरियाणा
न्यूनतम समर्थन मूल्य के अनुसार गह की कीमत,न्यूनतम समर्थन मूल्य के अनुसार गह की कीमत,न्यूनतम समर्थन मूल्य के अनुसार गांव की कीमत
तो कहने का मतलब मेरा यह है कि बीच में ये कंपनियाँ आकर कि हमसे सस्ते में ले लेती हैं और खूब अपने मनमाने रेटों पर आटा बेचती हैं,तो कहने का मतलब मेरा यह है कि बीच में ये कंपनियाँ आकर कि हमसे सस्ते में ले लेती हैं और खूब अपने मनमाने रेटों पर आटा बेचती हैं,तो कहने का मतलब मेरा यह है कि देश में ये कंपनियां आकर्षिक हमसे सस्ते में ले लेती हैं और खूब अपने मनमाने रेटों पर आटा बेचती हैं
रिसर्च और डेवलपमेंट में स्टार्ट हुआ जिसकी वजह से हाई इल्डिंग वैराइटियों का डेवलपमेंट हुआ उनकी ब्रीडिंग हुईऔर अच्छी अच्छी वराइटियां डेवलप की गई जो ज्यादा प्रोडक्शन देती थी और कम समय में देती थी तो नोरेनटेंजी,रिसर्च और डेवलपमेंट में स्टार्ट हुआ जिसकी वजह से हाई इल्डिंग वैराइटियों का डेवलपमेंट हुआ उनकी ब्रीडिंग हुईऔर अच्छी अच्छी वराइटियां डेवलप की गई जो ज्यादा प्रोडक्शन देती थी और कम समय में देती थी तो नोरेनटेंजी,रिसर्च और डेवलपमेंट में स्टार्ट हुआ जिसकी वजह से हाई इल्डिंग वैराइटियां का डेवलपमेंट हुआ उनकी ब्रीडिंग हुई और अच्छीअच्छी वैराइटियां डेवलप की गई जो ज्यादा प्रोडक्शन देती थी और कम समय में देती थी
अब सिंगल जीन जो ड्वॉर्फ है,अब सिंगल जीन जो ड्वॉर्फ है,अब सिंगल जीन जो ड्वार्फ हैं
उत्तराखंड से उत्तराखंड के पहाड़ी क्षेत्रों के पास वाले जो जमीन है,उत्तराखंड से उत्तराखंड के पहाड़ी क्षेत्रों के पास वाले जो जमीन है,उत्तराखंड से उत्तराखंड के पहाड़ी क्षेत्रों के पास वाले जो जमीन हैं
वहां पर हिली एरियाज में,वहां पर हिली एरियाज में,वहां पर हिली एरियाज में
गिरजा जो वैराइटी है इसको बहुतायत मात्रा में ग्रो किया जाता है वहां पर अच्छे से यह ग्रो होता है,गिरजा जो वैराइटी है इसको बहुतायत मात्रा में ग्रो किया जाता है वहां पर अच्छे से यह ग्रो होता है,गिरजा जो वैराइटी है इसको बहुतायत मात्रा में ग्रोथ किया जाता है वहां पर अच्छे से यह ग्रोथ होता है
जो सोनालिका वैराइटी है इसको डेवलप किया गया है सेलेक्शन के थ्रू और किसका सिलेक्शन किया गया था एचडी,जो सोनालिका वैराइटी है इसको डेवलप किया गया है सेलेक्शन के थ्रू और किसका सिलेक्शन किया गया था एचडी,जो सोनालिका वैराइटी है इसको डेवलप किया गया है सिलेक्शन के थ्रू और किसका सिलेक्शन किया गया था एचडी
जिसको डेवलप किया गया है कल्याण,जिसको डेवलप किया गया है कल्याण,जिसको डेवलप किया गया है कल्याण
कम कर लेती हैं,कम कर लेती हैं,कम कर लेती हैं
जो,जो,जो
तो वीड का कोलियो टाइल होता है,तो वीड का कोलियो टाइल होता है,तो वीड का कोलियोटाइल होता है
फिर दूसरा टाइप का जो मैथड है ये पोरा मेथड है इसमें बस थोड़ा सा डिफ्रेंस ये होता है,फिर दूसरा टाइप का जो मैथड है ये पोरा मेथड है इसमें बस थोड़ा सा डिफ्रेंस ये होता है,फिर दूसरा टाइप का जो मैथेड है ये पोरा मैथेड है इसमें बस थोड़ा सा डिफ्रेंस ये होता है
कि इसमें सीड जो है वो ड्रॉप किया जाता है एक फनल के थ्रू,कि इसमें सीड जो है वो ड्रॉप किया जाता है एक फनल के थ्रू,इसमें सीड जो है वो ड्रॉप किया जाता है एक पेनल के थ्रू
जो ऐसे हल होता है,जो ऐसे हल होता है,जो ऐसे हल होता है
सीड अब उसके बाद है एफआईआर बी मैथड,सीड अब उसके बाद है एफआईआर बी मैथड,सीड अब उसके बाद है एफआईआर बी मैथिली
सीड के साथ साथ हल्का हल्का पानी भी देते जाते हैं तो जिससे जर्मिनेशन बहुत अच्छा हो जाता है,सीड के साथ साथ हल्का हल्का पानी भी देते जाते हैं तो जिससे जर्मिनेशन बहुत अच्छा हो जाता है,सीड के साथसाथ हल्काहल्का पानी भी देते जाते हैं तो जिससे जर्मिनेशन बहुत अच्छा हो जाता है
और सल्फो सल्फयूरान एटदरेट ऑफ दिस ग्राम पर हेक्टेयर मतलब कि सल्फो सल्फयूरान और मेटा सल्फूरान इन दोनों को मिलाकर,और सल्फो सल्फयूरान एटदरेट ऑफ दिस ग्राम पर हेक्टेयर मतलब कि सल्फो सल्फयूरान और मेटा सल्फूरान इन दोनों को मिलाकर,और सल्फोसल्फ्यूरान एड्रेट ऑफ दिसग्राम पर हेक्टेयर मतलब कि सल्फोसल्फ्यूरान और मेटा सल्फोरान इन दोनों को मिलाकर है
हम यूज करते हैं किसके एगेंस फ्लेरिस माइनर की गेहूं के मामा के एगेंस गेहूंसाइट एगेंस इसको यूज करते हैं आइसो प्रोटीरान पहले यूज करते थे अब भी कर सकते हैं लेकिन कम काम करता है अगर  आइसो प्रोटयूराम नहीं काम कर रहा है तो उस कंडीशन में आपको मेटा सल्फिरान और सल्फो सल्फिरॉम को मिलाकर दियए गए मात्रा में मिलाकर अगर आप यूज करते हैं तीस से पैंतीस दिन आफ्टर सों तो ये इफेक्टिव होगा फ्लेरिस माइनर की,हम यूज करते हैं किसके एगेंस फ्लेरिस माइनर की गेहूं के मामा के एगेंस गेहूंसाइट एगेंस इसको यूज करते हैं आइसो प्रोटीरान पहले यूज करते थे अब भी कर सकते हैं लेकिन कम काम करता है अगर  आइसो प्रोटयूराम नहीं काम कर रहा है तो उस कंडीशन में आपको मेटा सल्फिरान और सल्फो सल्फिरॉम को मिलाकर दियए गए मात्रा में मिलाकर अगर आप यूज करते हैं तीस से पैंतीस दिन आफ्टर सों तो ये इफेक्टिव होगा फ्लेरिस माइनर की,हम यूज करते हैं किसके एगेंस फ्लेरिस माइनर की गेहूं के मामा के एगेंस गेहूं साइट एगेंस इसको यूज करते हैं आइसो प्रोटेराम पहले यूज करते थे अब भी कर सकते हैं लेकिन कम काम करता है अगर यह आइसो प्रोटेराम न
बचाओ में,बचाओ में,बचाव में
बथुआ,बथुआ,दुआ
डाइक ऑर बीट्स हैं और गेहूं की फसल में,डाइक ऑर बीट्स हैं और गेहूं की फसल में,डाइक और बीट्स और गेहूं की फसल में
उगती हैं,उगती हैं,उगती हैं
जबभी हम कोई भी खेती करते हैं तो हमेशा हमारा ये उद्देश्य है,जबभी हम कोई भी खेती करते हैं तो हमेशा हमारा ये उद्देश्य है,जब भी हम कोई भी खेती करते हैं तो हमेशा हमारा ये उद्देश्य है
कि हम जो फसल लगाए हुए हैं उसका उत्पादन हमें बहुत ही बेहतरीन है,कि हम जो फसल लगाए हुए हैं उसका उत्पादन हमें बहुत ही बेहतरीन है,कि हम जो फसल लगाए हुए हैं उसका उत्पादन हमें बहुत ही बेहतरीन है
और इस समय काफी ज्यादा किसान भाई अपने खेतों में धान की फसल लगाई है,और इस समय काफी ज्यादा किसान भाई अपने खेतों में धान की फसल लगाई है,और इस समय काफी ज्यादा किसान भाई अपने खेतों में धान की फसल लगाई है
तो आपका भी य विचार होगा कि जो आपकी धान की फसल है इसका जो उत्पादन है का ी है,तो आपका भी य विचार होगा कि जो आपकी धान की फसल है इसका जो उत्पादन है का ी है,तो आपका भी यह विचार होगा कि जो आपकी धान की फसल है इसका जो उत्पादन है कार्डी है
तीन ऐसी चीजें जिससे जो आपके धान का उत्पादन है उसको आप लोग बहुत ज्यादा बढ़ा है,तीन ऐसी चीजें जिससे जो आपके धान का उत्पादन है उसको आप लोग बहुत ज्यादा बढ़ा है,तीन ऐसी चीजें जिससे जो आपके धान का उत्पादन है उसको आप लोग बहुत ज्यादा बढ़ाएं
