One_Shot_Input,One_Shot_Response,Hypothesis,Ground Truth,Response
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
टाइम से जाते थे स्कूल में जाते थे बहुत मस्ती भी करते थे और",टाइम से जाते थे स्कूल में जाते थे बहुत मस्ती भी करते थे और,स्कूल की घंटी वजे चीनू पिताजी के पास दौड़कर पहुंचा चेहरे पर बड़ी सी मुस्कान खेल रही थी स्कूल में,थी स्कूल की घंटी बजी चिनू पिताजी कि पास दौड़कर पहुंचा चेहरे पर बड़ी सी मुस्कान खिल रही थी स्कूल में,"स्कूल की घंटी बजे, चीनू पिताजी के पास दौड़कर पहुंचा, चेहरे पर बड़ी सी मुस्कान खेल रही थी स्कूल में।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जो हमारा नवजात जो बच्चा होता है उसको छोटे छोटे बच्चों के हाथ में नहीं दिया जाता है उसको हम ज़्यादातर चारपाई पर ही लिटा कर",जो हमारा नवजात जो बच्चा होता है उसको छोटे छोटे बच्चों के हाथ में नहीं दिया जाता है उसको हम ज़्यादातर चारपाई पर ही लिटा कर,वह अकेला बचचा था जिसके पापा उसे ले न आते थे चिनू खूकर फीले पट जा बैठा और उसने अपने पैर लट कर,वह अकेला बच्चा था जिसके पापा उसे लेनें आते थे चिनू कूदकर खिले पर जा बैठा और उसने अपने पैर लटका,वह अकेला बच्चा था जिसके पापा उसे ले न आते थे। चिनू खूकर फीले पट जा बैठा और उसने अपने पैर लटकर
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पापा को चाचा को बताया मुझे तैरना नहीं आता है तब पापा चाचा ने",पापा को चाचा को बताया मुझे तैरना नहीं आता है तो पापा चाचा ने,पापा ने खेले को धक्का दिया और जोर से पुकार लगाई पेपर वाला कवाड़ी चीनू ने भी पुकार लगाई,लिए पापा ने खिले को धक्का दिया और जोर से पुकार लगाई पेपरवाला कबाडी चिनू ने भी पुकार लगाई,पापा ने खेले को धक्का दिया और जोर से पुकार लगाई। पेपर वाला कवाड़ी चीनू ने भी पुकार लगाई।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
उनके बारे में उन्होंने बताया है कि एक गरीब किसान कितनी मेहनत करके फिर अपना अनाज अनाज उगाता है फिर अपना",उनके बारे में उन्होने बताया है कि एक गरीब किसान कितनी मेहनत करके फिर अपना उनाज अनाज उगाता है फिर अपना,वदोनों की क्या जोडता रावाज निकली जबएक चौकेदार ने उन्हें रोका चीहू नीचे कोदा एक खाली बूरी लेकर वह अपने पापा के,वाह दोनों की क्या जोरदार आवाज निकली जब एक चौकीदार ने उन्हें रोका चिनू नीचे कूदा एक खाली बोरी लेकर वह अपने पापा के,"व दोनों की क्या जोड़ता रावाज निकली जब एक चौकिदार ने उन्हें रोका, चीहू नीचे कोड़ा एक खाली थैली लेकर वह अपने पापा के"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
स",ठीक,सक,साथ गया,सकें
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
सब कुछ मिल जाएगा",सब कुछ मिल जाएगा,आज उन्हें जो भी सामान मिलेगा वह इस बोरी में भरा जाएगा,आज उन्हें जो भी सामान मिलेगा वह इस बोरी में भरा जाएगा,"आज उन्हें जो भी सामान मिलेगा, वह इस बोरी में भरा जाएगा।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
समाचार होते हैं य ये तीन जिस पत्रिका है और समाचार जो टी वी वाले हैं",समाचार होते हैं ये ये तीन जो ऐसे पत्रिका है और समाचार जो टी वी वाले है,इस घर से अखबार उस घर से अखबार और मैग्जींस नीचे वाले घर से अखबार मैग्जीमस और कुछ खाी बोटल चीन,इस घर से अखबार उस घर से अखबार और मॅगज़ीन्स नीचे वाले घर से अखबार मॅगज़ीन्स और कुछ खाली बोटल चिनू,"इस घर से अखबार, उस घर से अखबार, और मैगज़ीन नीचे वाले घर से अखबार, मैगज़ींस और कुछ खाली बोतलें चुन।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
वहाँ पर हम लोग सीधा जाकर उधर के रास्ते से हम जब गए तो एक बड़ा बहुत बड़ा सा कुछ",वहाँ पे हम लोग सीधा जाके उधर के रास्ते से हम जब गए तो एक बड़ा बहुत बड़ा सा कुछ,दौड़कर थेले से एक और खाली बोली ले आया वे लिफ्ट में ऊपर जाने वाले थे चीम की आखी बड़ी बड़ीऔर,दौड़कर थैले से एक और खाली बोरी ले आया वे लिफ्ट में ऊपर जाने वाले थे चिनू की आंखें बड़ी बड़ी और,दौड़कर थेले से एक और खाली बोतल ले आया। वे लिफ्ट में ऊपर जाने वाले थे। चीम की आँखें बड़ी बड़ी थीं और
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
हो जाएगी",हो जाएगी,कोल हो गई,गोल हो गईं,कोल हो गई
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
यहाँ परे समाचार पत्र या टी वी या फिर मोबाइल फ़ोन द्वारा होता है",यहाँ पर समाचार पत्र या टी वी या फिर मोबाइल फ़ोन द्वारा होता है,पांचवीं मंजेल से अखबार और मैकसी खालीपोतर डि्पे और किताबें मिली जातर उसके पापा ने उस महिला से बाद,पांचवीं मंजील से अखबार और मॅगज़ीन्स खाली बोतल डिब्बे और किताबें मिली जाकर उसके पापा ने उस महिला से बात,पांचवीं मंजिल से अखबार और मैक्सि खालीपोत दे दिए और किताबें मिली जाती हैं उसके पापा ने उस महिला से बात की।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
उनका तरीका है पाठ्यपुस्तक को बनाने का शुरुआत से लेकर आखिर तक जो",उनका तरीका है पाठ्यपुस्तक को बनाने का शुरुआत से लेकर आखिर तक जो,करी चीनोने सब सम ऐसे समेटा की किताबें सबसे ऊपर थी जहाँ वह उन्हें देख सकता था,करी जिन्होंने सब समान ऐसे समेटा की किताबें सबसे ऊपर थीं जहां वह उन्हें देख सकता था,करी चीनों ने सब सम ऐसे समेटा कि किताबें सबसे ऊपर थीं जहाँ वह उन्हें देख सकता था।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
नहीं रुक सकती मैम क्योंकि हमेंे पापा के हाथ ही ख आाना पड़ेगा",नहीं रुक सकती मैम क्योंकि हमें पापा के साथ ही जाना पड़ेगा,अब तो ठेल को धप्का देने के लिए चीनको पिता जी का हाथ बटाना पड़ा घर पर सब समा सहेज कर,अब तो ठेले को धक्का देने के लिए चिनू को पिताजी का हाथ बटाना पड़ा घर पर सब समान सहेजकर,"अब तो ठेल को धक्का देने के लिए चीन को पिता जी का हाथ बटाना पड़ा, घर पर सब समान सहेज कर।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पापा लेकर आए थे",पापा लेकर आए थे,रखने के बाद चीन के पापा ने उसे बुलाया,रखने के बाद चिनू के पापा ने उसे बुलाया,रखने के बाद चीन के पापा ने उसे बुलाया
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जी धन्यवाद गुप्ता जी मैं आता हूँ आध ही शाम तक ठीक है जी धन्यवाद",जी धन्यवाद गुप्ता जी मैं आता हूँ आज ही शाम तक ठीक है ठीक धन्यवाद,तुम्हारे लिे कुछ है वह बोल वही किताब जिसे चीनू पूरी दोपहर भर देखता रहा था थैंकयू पापा जीनू बोला उसके,तुम्हारे लिए कुछ है वह बोले वही किताब जिसे चिनू पूरी दोपहर भर देखता रहा था थैंक्यू पापा चिनू बोला उसके,"तुम्हारे लिए कुछ है वह बोल वही किताब जिसे चीनू पूरी दोपहर भर देखता रहा था। थैंक यू पापा, जीनू बोला उसके।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मेरे को खाना मंगवाना था आप लिख लीजिए",मेर को खाना मंगवाना था आप लिख लीजिए,बा रात को खाने के लिए उन्हें उसे तीन बार बुलाना पड़ा बच्चो कैसी थी ये कहा ही की फिर,बाद रात को खाने के लिए उन्हें उसे तीन बार बुलाना पड़ा बच्चों कैसी थी यह कहानी आपकी फेवरेट,"बात रात को खाने के लिए उन्हें उसे तीन बार बुलाना पड़ा। बच्चों, कैसी थी ये? कहा ही कि फिर।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पता करते हैं अभी जाँच कराएंगे अभी थोड़ी देर में",पता करते हैं अभी जाँच कराएंगे अभी थोड़ी देर में,बुक कौन सी है छा जल्दी से निकालो और एक बार पढ डालो फिर मिलेंगे ऐसी ही माजादाद कहनियों के साथ अभी,बुक कौनसी है जाओ जल्दी से निकालो और एक बार पढ डालो फिर मिलेंगे ऐसी ही मजेदार कहानियों के साथ अगले,"बुक कौन सी है? जल्दी से निकालो और एक बार पढ़ डालो, फिर मिलेंगे ऐसी ही मजेदार कहानियों के साथ अभी।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
बाएँ",बायें,संदे पर बाए ठीक है,संडे पर बाय बाय टेक केयर,संदे पर बायें ठीक है।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
अच्छा तो आप चाय भी पिला लीजिए",अच्छा तो आप चाय भी पिला दीजिए,एक चाय वाला था जब भी उसके पास चाहे पीने जाओ तो ऐसा लगता कि वह हमारा ही रास्ता देख,एक चाय वाला था जब भी उसके पास चाय पीने जाओ तो ऐसा लगता कि वह हमारा ही रास्ता देख,"एक चाय वाला था, जब भी उसके पास चाय पीने जाओ तो ऐसा लगता कि वह हमारा ही रास्ता देख रहा है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
ह",हाँँ,ह,रहा हो,हाँ
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मुझे काफ़ी अच्छा लगता है उनसे इस तरह की सारी बातें करना जो मुझे काफ़ी पसंद है",मुझे काफ़ी अच्‍छा लगता है उनसे इस तरीके सारी बातें करना जो मुझे काफ़ी पसंद है,हर विषय पर उसको बात करने में उसे बड़ा मजा आता था कई बार उसे कहा कि भाई देर हो,हर विषय पर उसको बात करने में उसे बड़ा मजा आता था कई बार उसे कहा कि भाई देर हो,"हर विषय पर उससे बात करने में उसे बड़ा मजा आता था। कई बार उसने कहा कि भाई, देर हो गई।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मेहनत भी करते हैं",मेहनत भी करते हैं,कर्म और भाग्य पर बात शुरू हो गई,करम और भाग्य पर बात शुरू हो गई,कर्म और भाग्य पर बात शुरू हो गई
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
ध्यान इस पुस्तक में पढ़ी तो मैंने सोचा क्यों ना एक बार एक बार देख लिया जाए कि कैसी बुक है तो बस मैंने इसका",ध्‍यान इस पुस्‍तक में पड़ी तो मैने सोचा क्यों ना एक बार एक बार देख लिया जाए कि कैसी बुक है तो बस मैंने इसका,तगदीर की बात सुन मैंने सोचा कि चलो आज उसकी फिलॉसफी देखी लेते हैं मैंने उसे एक सवाल पूछ लिया,तकदीर की बात सुन मैंने सोचा कि चलो आज उसकी फिलॉसफी देखी लेते हैं मैंने उसे एक सवाल पूछ लिया,तगदीर की बात सुनकर मैंने सोचा कि चलो आज उसकी फिलॉसफी देख लेते हैं। मैंने उससे एक सवाल पूछ लिया।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो कहीं न कहीं इसमें किस्मत की भी बात है और लोगों को ऐसा लगता है कि शायद किस्मत काम देती है",तो कहीं ना कहीं इसमें किस्मत की भी बात है और और लोगों को ऐसा लगता है कि शायद किस्मत काम देती है,मेरा सवाल उस चाय वाले से था कि आदमी मेहनत से आगे बढ़ता है या भाग्य से,मेरा सवाल उस चायवाले से था कि आदमी मेहनत से आगे बढ़ता है या भाग्य से,मेरा सवाल उस चाय वाले से था कि आदमी मेहनत से आगे बढ़ता है या भाग्य से।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
इससे हमारी सारी तकलीफों का हरण हो सकता है",इससे हमारी सारी तकलीफ़ों का हरण हो सकता है,उसने जो जवाब दिया उसका जवाब को सुन कर मेरे दिमाग के सारी उलजने दूर हो गया,उसने जो जवाब दिया उसका जवाब को सुनकर मेरे दिमाग की सारी उलझने दूर हो गया,"उसने जो जवाब दिया, उसे सुनकर मेरे दिमाग की सारी उलझनें दूर हो गईं।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो आपकी माता जी आ सकती हैं बैंक में",तो आपकी माताजी आ सकती हैं बैंक में,वो चाय वाला मेरे से कहने लगा कि आपका किस बैंक में लौकर,वो चायवाला मेरे से कहने लगा कि आपका किस बैंक में लॉकर,वो चायवाला मुझसे कहने लगा कि आपका किस बैंक में लॉकर?
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
रूम में लॉक होगा न हम कहीं घूमने जाएंगे तो फिर",रूम में लॉक होगा ना हम कहीं घूमने जाएंगे तो फिर,किसी बैंक में तो लॉकर तो होगा मैंने कहा हाँ तो उस चाय वाले ने मेरे से कहा कि उस लौकर,किसी बैंक में तो लॉकर तो होगा मैंने कहा हां तो उस चायवाले ने मेरे से कहा कि उस लॉकर,किसी बैंक में तो लॉकर होगा मैंने कहा हाँ तो उस चाय वाले ने मुझसे कहा कि उस लॉकर
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
एक ताला लगा लो",एक ताला लगा लो और,कि चाभी की इस सवाल का जवाब है हर लॉकर की दो चाबियाँ होती है एक आपके पास होती हैऔ,की चाबी ही इस सवाल का जवाब है हर लॉकर की दो चाबियां होती है एक आपके पास होती है और,"कि चाबी की इस सवाल का जवाब है हर लॉकर की दो चाबियाँ होती हैं, एक आपके पास होती है।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
हाँ मैनेजर से कर लेना",हाँ मैनेजर से कर लेना,एक मैनेजर के पास,एक मैनेजर के पास,एक मैनेजर के पास
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मेरी सबसे बड़ी ताकत जो है मेरा सच बोलना है मैं मेहनती हूँ",मेरी सबसे बड़ी ताकत जो है मेरा सच बोलना है मैं मेहनती हूँ,आपके पास जो चाबी होती है वह है परिश्रम और मैनेजर के पास वाली भागी है,आपके पास जो चाबी होती है वह है परिश्रम और मैनेजर के पास वाली भाग्य,आपके पास जो चाबी होती है वह है परिश्रम और मैनेजर के पास वाली भाग्य है
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
एक ताला लगा लो",एक ताला लगा लो और,जब तक दोनों चाबियां नहीं लगती लॉकर का ताला नहीं खुल सकता,जब तक दोनों चाबियाँ नहीं लगती लॉकर का ताला नहीं खुल सकता,"जब तक दोनों चाबियां नहीं लगतीं, लॉकर का ताला नहीं खुल सकता।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
ठीक है सर आप आ जाइए मैं सब निकलवा के आपके लिए रख लेती हूँ जि नाम जान सकते हैं सर आपका योगेद्र नाम है सर कितने बजे तक आ जाते हैं आप ओके सर",ठीक है सर आप आ जाइए मैं सब निकलवाकर आप के लिए रख लेती हूँ जी नाम जान सकते हैं सर आपका योगेंद्र नाम है सर कितने बजे तक आ जाते हैं आप ओके सर ओके,आप कर्म योगी पुरुष है और मैनेजर भगवान आपको अपनी चाभी भीड लगाते रहना चाहिए पता नहीं ऊपर वाला कब अपनी चाभी,आप कर्मयोगी पुरुष हैं और मैनेजर भगवान आपको अपनी चाबी भी लगाते रहना चाहिए पता नहीं ऊपरवाला कब अपनी चाबी,"आप कर्मयोगी पुरुष हैं और मैनेजर भगवान, आपको अपनी चाबी भीड़ लगाते रहना चाहिए। पता नहीं ऊपर वाला कब अपनी चाबी..."
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो कहीं न कहीं इसमें किस्मत की भी बात है और लोगों को ऐसा लगता है कि शायद किस्मत काम देती है",तो कहीं ना कहीं इसमें किस्मत की भी बात है और और लोगों को ऐसा लगता है कि शायद किस्मत काम देती है,लगा दें कहीं ऐसा ना हो कि भगवान अपनी भाग्य वाली चाभी लगा रहा हो और हम परिश्रम वाली चाभी ह,लगा दे कहीं ऐसा न हो कि भगवान अपनी भाग्य वाली चाबी लगा रहा हो और हम परिश्रम वाली चाबी,लगा दें कहीं ऐसा न हो कि भगवान अपनी भाग्य वाली चाबी लगा रहा हो और हम परिश्रम वाली चाबी ह
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
एक ताला लगा लो",एक ताला लगा लो और,ना लगा पाएं और ताला खुलने से रह जाए,ना लगा पाएं और ताला खुलने से रह जाए,ना लगा पाएं और ताला खुलने से रह जाए।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
और उसमें यही बताया गया है कि कभी भी किसी भी इंसान को हिम्मत नहीं हरनी चाहिए हिम्मत से काम लेना चाहिए तो सभी काम अच्छे से हो जाते हैं",और उसमें यही बताया गया है कि कभी भी किसी भी इंसान को हिम्मत नहीं हारनी चाहिए हिम्मत से काम लेना चाहिए तो सभी काम अच्छे से हो जाते हैं,इस कहानी से हमें यह सीख मिलती है कर्म करते रहिए भाग्य भरोसे रहकर अपने लक्ष्य से दूर मत हईए ीडो,इस कहानी से हमें यह सीख मिलती है कर्म करते रहिए भाग्य भरोसे रहकर अपने लक्ष्य से दूर मत होइए वीडियो,इस कहानी से हमें यह सीख मिलती है कर्म करते रहिए भाग्य भरोसे रहकर अपने लक्ष्य से दूर मत जाइए।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो ये बहुत ज़्यादा अच्छी लगती है दिन उसमें हम टमाटर की जो सॉस होती है",तो ये बहुत ज़्यादा अच्छी लगती है देन उसमें हम टमाटर की जो सॉस होती है,नमस्ते बच्चों कैसेहै आप लोग आज है संडे और हम पढ़ेंगे एक मजेदार कमान किसमें बनाई टमाटर की चटिनआ,नमस्ते बच्चो कैसे है आप लोग आज है संडे और हम पढ़ेंगे एक मजेदार कहानी किसने बनाई टमाटर की चटनी आपको,"नमस्ते बच्चों, कैसे हैं आप लोग? आज है संडे और हम पढ़ेंगे एक मजेदार रेसिपी जिसमें बनाई है टमाटर की चटनी।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जैसे एक टमाटर की चटनी पीसना है हमको खाना बहुत अच्छी लगती हैं",जैसे एक टमाटर की चटनी पीसना है हमको खाना है बहुत अच्छी लगती है,क्या दो बच्चे मिलकर चकनी बनाएंगे टमाटर की तो क्या वो खाने लाइक होगी चलपढ़ते है कहानी,क्या लगता है दो बच्चे मिलकर चटनी बनाएंगे टमाटर की तो क्या वो खाने लाइक होगी चलो पढ़ते हैं कहानी और,क्या दो बच्चे मिलकर चटनी बनाएंगे टमाटर की तो क्या वो खाने लायक होगी चल पड़ते हैं कहानी।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
तो ये बहुत ज़्यादा अच्छी लगती है दिन उसमें हम टमाटर की जो सॉस होती है",तो ये बहुत ज़्यादा अच्छी लगती है देन उसमें हम टमाटर की जो सॉस होती है,देखते है ये दोनों टमाटर की चटनी कैसे बनाते हैं,देखते हैं ये दोनों टमाटर की चटनी कैसे बनाते हैं,देखते हैं ये दोनों टमाटर की चटनी कैसे बनाते हैं
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
जी मेरी रवि गुप्ता से बात हो रही है",जी मेरी रवि गुप्ता से बात हो रही है,तारा और रवी बाजार जा रही है,तारा और रवी बाजार जा रहे हैं,तारा और रवि बाजार जा रहे हैं
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
मैम मैं य बता रहा हूँ कि मुझे सब्जी खरीदनी है",मेम मैं बता रहा हूँ कि मुझे सब्जी खरीदनी है,ममा ने उनने कागज पर लिखकर दिया है कि कौन कौन से पार और सब्जियाँ लानी है बाजार में,अम्मा ने उन्हें कागज पर लिख कर दिया है कि कौन कौन से फल और सब्जियां लानी है बाजार में,मम्मा ने उन्हें कागज पर लिखकर दिया है कि कौन-कौन से फल और सब्जियाँ लानी हैं बाजार से।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
हमारे पास टमाटर है",हमारे पास टमाटर है,इतारा को रसहरे लाल टमाटर दिखाई देते हैं,तारा को रस भरे लाल टमाटर दिखाई देते हैं,इतारा को रसहरे लाल टमाटर दिखाई देते हैं।
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
पाँच किलो टमाटर चाहिए पाँच किलो आलू चाहिए और दो किलो हरी मिर्ची और एक किलो धनिया",पाँच किलो टमाटर चाहिए पाँच किलो आलू चाहिए और दो किलो हरी मिर्ची और एक किलो धनिया,न डालता है एक किलो ताजी ला टमाटर आधा किलो प्याज आधा किलो आ एक नारियल और छः नीम,थैले मे डालता है एक किलो ताजी लाल टमाटर आधा किलो प्याज आधा किलो आलू एक नारियल और छह नींबू,"नहीं डालता है एक किलो ताजे टमाटर, आधा किलो प्याज, आधा किलो आम, एक नारियल और छह नींबू।"
"The following Hindi ASR transcription may or may not contain errors. If you find any spelling, grammatical, or meaning-related errors, correct them and return the corrected version without any explanation. If the text is already correct, return it unchanged without any explanation.
हाँ आ आधा न आधाान चाहिए न",हाँ आद आदानी आदानी का ही है ना,आधा आधा समझते है ना हाँ वन बाई टू,आधा आधा समझते है ना वन बाई टू,"आधा-आधा समझते हैं ना? हाँ, वन बाई टू।"
