Ourmodel,Hypothesis,Predictions
फिर एक और किसी संपन्न किसान के मन में आ कि मैं भी ट्रैक्टर लाऊँ,फिर एक और किसी संपन्न किसान के मन में आ कि मैं भी ट्रैक्टर लाऊँ,फिर एक और किसी संपन्न किसान के मन में आए कि मैं भी ट्रैक्टर लाऊँ
वो भी ट्रैक्टर लाया लोन से लाया,वो भी ट्रैक्टर लाया लोन से लाया,वो भी ट्रैक्टर लाया लोन से लाया
और उसने अपनी ख्ेती ट्रैक्टर से प्रारंभ की गांव के दस लोगों की और खेती ट्रैक्टर से प्रारं्भ हो गई,और उसने अपनी ख्ेती ट्रैक्टर से प्रारंभ की गांव के दस लोगों की और खेती ट्रैक्टर से प्रारं्भ हो गई,और उसने अपनी खेती ट्रैक्टर से प्रारंभ की गाँव के दस लोगों की और खेती ट्रैक्टर से प्रारंभ हो गई
पूरे हिंदुस्तान में केवल सात परसेंट लोगों के पास बाइल बचे हैं वो भी उत्तर प्रदेश में तो नहीं है,पूरे हिंदुस्तान में केवल सात परसेंट लोगों के पास बाइल बचे हैं वो भी उत्तर प्रदेश में तो नहीं है,पूरे हिंदुस्तान में केवल सात परसेंट लोगों के पास बाइल बचे हैं वो भी उत्तर प्रदेश में तो नहीं है
मध्य प्रदेश छत्तीसगढ़ उड़ीशा के रेबोट एरिया में महाराष्ट्र के वहां कुछ किसान बैल से खेती आद भी करते हैं,मध्य प्रदेश छत्तीसगढ़ उड़ीशा के रेबोट एरिया में महाराष्ट्र के वहां कुछ किसान बैल से खेती आद भी करते हैं,मध्य प्रदेश छत्तीसगढ़ उड़ीशा के रेबोट एरिया में महाराष्ट्र के वहाँ कुछ किसान बैल से खेती आदमी करते हैं
जो किसान बैल से खेती करते हैं,जो किसान बैल से खेती करते हैं,जो किसान बैल से खेती करते हैं
बेशक उनकी संख्या पचास साठ लाख ही है,बेशक उनकी संख्या पचास साठ लाख ही है,बेशक उनकी संख्या पचास साठ लाख ही है
बैल से खेती करने वाला कोई भी किसान,बैल से खेती करने वाला कोई भी किसान,बैल से खेती करने वाला कोई भी किसान
पिछले पच्चीस साल का डाटा उठा लीजिए,पिछले पच्चीस साल का डाटा उठा लीजिए,पिछले पच्चीस साल का डाटा उठा लीजिए
बैल से खेती करने वाले किसी भी किसान ने आत्महत्या नहीं की,बैल से खेती करने वाले किसी भी किसान ने आत्महत्या नहीं की,बैल से खेती करने वाले किसी भी किसान ने आत्महत्या नहीं की
जिनके पास ट्रैक्टर है उन किसानों ने भी आत्महत्या नहीं की,जिनके पास ट्रैक्टर है उन किसानों ने भी आत्महत्या नहीं की,जिनके पास ट्रैक्टर है उन किसानों ने भी आत्महत्या नहीं की
आत्महत्या करने वाले किसान जो हैं वो केवल वो हैं,आत्महत्या करने वाले किसान जो हैं वो केवल वो हैं,आत्महत्या करने वाले किसान जो है वो केवल वो है
जो छोटी जमीन के लोग हैं,जो छोटी जमीन के लोग हैं,जो छोटी जमीन के लोग हैं
और किराई के टरैक्टर से खेती कराते हैं क्योंकि खेती में जब घाटा होता है किसान तभी आत्महत्या करता है,और किराई के टरैक्टर से खेती कराते हैं क्योंकि खेती में जब घाटा होता है किसान तभी आत्महत्या करता है,और किराई के टरैक्टर से खेती कराते हैं क्योंकि खेती में जब घाटा होता है किसान तभी आत्महत्या करता है
तो बैन और गाय,तो बैन और गाय,तो बैन और गाय
हमारी कृषि का एकै,हमारी कृषि का एकै,हमारी कृषि का एक है
आज की तारीख में जब मैं बहल आधारित कृषि की बात करता हू,आज की तारीख में जब मैं बहल आधारित कृषि की बात करता हू,आज की तारीख में जब मैं बहल आधारित कृषि की बात करता हूँ
तो हमारे बहुत से,तो हमारे बहुत से,तो हमारे बहुत से
अपने पर्चेत अपने मित्र,अपने पर्चेत अपने मित्र,अपने पर्चेत अपने मित्र
अधिकारी वैज्ञानिक ये कहते हैं,अधिकारी वैज्ञानिक ये कहते हैं,अधिकारी वैज्ञानिक ये कहते हैं
कि लोग चंद्रमा पर पहुंच गए,कि लोग चंद्रमा पर पहुंच गए,कि लोग चंद्रमा पर पहुँच गए
और आप बैल पर अटके हो,और आप बैल पर अटके हो,आप बैल पर अटके हो
तो मैं एक ही चीज कहता हूँ,तो मैं एक ही चीज कहता हूँ,तो मैं एक ही चीज़ कहता हूँ
कि हमारे जो,कि हमारे जो,कि हमारे जो
हमारी जो सनातन संस्कृति थी,हमारी जो सनातन संस्कृति थी,हमारी जो सनातन संस्कृति थी
हमारे जो संस्कार थे,हमारे जो संस्कार थे,हमारे जो संस्कार थे
हमारी जो परमपराएं थी,हमारी जो परमपराएं थी,हमारी जो परंपराएं थी
अगर हमने उनको इतनी उनको अब छोड़ दिया,अगर हमने उनको इतनी उनको अब छोड़ दिया,अगर हमने उनको इतनी उनको अब छोड़ दिया
तो फिर ये जान लीजिए,तो फिर ये जान लीजिए,तो फिर ये जान लीजिए
ईश्वर हमको भी छोड़ देंगा,ईश्वर हमको भी छोड़ देंगा,ईश्वर हमको भी छोड़ देंगा
ये जो,ये जो,ये जो
पूरे,पूरे,पूरे
आज जो मैंने बताया कि,आज जो मैंने बताया कि,आज जो मैंने बताया कि
किसानों की आय को दो गुना कैसे किया जाए तो कुछ लोग कहते हैं कि उत्पादन बढ़ा करके हम आय को दो गुना कर सकते और मैं क्या,किसानों की आय को दो गुना कैसे किया जाए तो कुछ लोग कहते हैं कि उत्पादन बढ़ा करके हम आय को दो गुना कर सकते और मैं क्या,किसानों की आय को दो गुना कैसे किया जाए तो कुछ लोग कहते हैं कि उत्पादन बढ़ा करके हम आय को दो गुना कर सकते हैं और मैं क्या
कहता हूँ,कहता हूँ,कहता हूँ
उत्पादन बढ़ाने से आय घटती है बढ़ती नहीं है,उत्पादन बढ़ाने से आय घटती है बढ़ती नहीं है,उत्पादन बढ़ाने से आय घटती है बढ़ती नहीं है
कार,कार,कार
कि बाजार में अर्थशास्त्र का एक नियम है कि मांग और पूर्ति के सिद्धानत पर किसी भी उपज का जो मूल्य निर्धारित होता है आज देश में यही,कि बाजार में अर्थशास्त्र का एक नियम है कि मांग और पूर्ति के सिद्धानत पर किसी भी उपज का जो मूल्य निर्धारित होता है आज देश में यही,कि बज़ार में अर्थशास्त्र का एक नियम है कि मांग और पूर्ति के सिद्धान्त पर किसी भी उपज का जो मूल्य निर्धारित होता है आज देश में यही
तो हो रहा है,तो हो रहा है,तो हो रहा है
धान का आलू का गेहूं का,धान का आलू का गेहूं का,धान का आलू का गेहूं का
गन्ने का,गन्ने का,गन्ने का
क्योंकि इन फसलों की अंतरगत एरिया बहुत ज्यादा है उत्पादन बहुत ज्यादा है,क्योंकि इन फसलों की अंतरगत एरिया बहुत ज्यादा है उत्पादन बहुत ज्यादा है,क्योंकि इन फसलों की अंतरगत एरिया बहुत ज़्यादा है उत्पादन बहुत ज़्यादा है
और जरूरत कम है,और जरूरत कम है,और ज़रूरत कम है
तो आए,तो आए,तो आए
प्राकृतिक संसाधनों,प्राकृतिक संसाधनों,प्राकृतिक संसाधनों
का संरक्षण करके,का संरक्षण करके,का संरक्षण करके
और जैव विविधता का संवर्धन करके निश्चित है,और जैव विविधता का संवर्धन करके निश्चित है,और जैव विविधता का संवर्धन करके निश्चित है
कि हम अपनी ्फसलों की उत्पादन लागत को घटा सकते हैं इसमें गौवंश आधारित कृषि,कि हम अपनी ्फसलों की उत्पादन लागत को घटा सकते हैं इसमें गौवंश आधारित कृषि,कि हम अपनी फसलों की उत्पादन लागत को घटा सकते हैं इसमें गौवंश आधारित कृषि
घर में उसको पालेंगे नहीं,घर में उसको पालेंगे नहीं,घर में उसको पालेंगे नहीं
तो अपने आप में ये कैसा मजाक है और यही कारण है,तो अपने आप में ये कैसा मजाक है और यही कारण है,तो अपने आप में ये कैसा मजाक है और यही कारण है
गांव में खेतों में कस्बों में शहरों में,गांव में खेतों में कस्बों में शहरों में,गाँव में खेतों में कस्बों में शहरों में
छुट्टा घूम रहा है,छुट्टा घूम रहा है,छुट्टा घूम रहा है
पहले गाय जब बछड़ा देती थी तो डेढ़ साल दो साल के बाद,पहले गाय जब बछड़ा देती थी तो डेढ़ साल दो साल के बाद,पहले गाय जब बछड़ा देती थी तो डेढ़ साल दो साल के बाद
और बैइल की ट्रेनिंग दे करके,और बैइल की ट्रेनिंग दे करके,और बैल की ट्रेनिंग दे करके
बैल बना लेते थे और खेती की जुताई का काम करते थे,बैल बना लेते थे और खेती की जुताई का काम करते थे,बैल बना लेते थे और खेती की जुताई का काम करते थे
आज चुकि हम बैल से खेती नहीं करते इसलिए गाय के जो नर हैं,आज चुकि हम बैल से खेती नहीं करते इसलिए गाय के जो नर हैं,आज चूंकि हम बैल से खेती नहीं करते इसलिए गाय के जो नर हैं
जो मेल हैं,जो मेल हैं,जो मेल हैं
बाजार में गांव में लोगों को गिरा गिरा करके मार रहे,बाजार में गांव में लोगों को गिरा गिरा करके मार रहे,बाज़ार में गाँव में लोगों को गिरा-गिरा करके मार रहे
ये मानव द्वारा निर्मित समस्या है,ये मानव द्वारा निर्मित समस्या है,ये मानव द्वारा निर्मित समस्या है
तो मित्र मैं एक ही चीज कहता हूँ,तो मित्र मैं एक ही चीज कहता हूँ,तो मित्र मैं एक ही चीज़ कहता हूँ
भविष्य देखिए,भविष्य देखिए,भविष्य देखिए
जिस प्रकार जमीन में जीवांश कार्बन की कमी दिन पर दिन होती जा रही है,जिस प्रकार जमीन में जीवांश कार्बन की कमी दिन पर दिन होती जा रही है,जिस प्रकार जमीन में जीवांश कार्बन की कमी दिन पर दिन होती जा रही है
मैं बताता हूँ,मैं बताता हूँ,मै बताता हूँ
और आज तो मैं ये बता दूँ,और आज तो मैं ये बता दूँ,और आज तो मैं ये बता दूँ
जबकि शहरों में उस दूध को लोग,जबकि शहरों में उस दूध को लोग,जबकि शहरों मे उस दूध को लोग
बैल के बिना गाय,बैल के बिना गाय,बैल के बिना गाय
मतलब नरमादा का एक किस्सा चलेगा अगर किसी भी,मतलब नरमादा का एक किस्सा चलेगा अगर किसी भी,मतलब नरमादा का एक किस्सा चलेगा अगर किसी भी
किसी भी जीव जगत में,किसी भी जीव जगत में,किसी भी जीव जगत में
और गाय हमको दूध देती थी,और गाय हमको दूध देती थी,और गाय हमको दूध देती थी
और पशुओं के मलमूत्र से गोबर मिलता था और गोबर सड़ता था और वो खेतों में उपयोग होता था,और पशुओं के मलमूत्र से गोबर मिलता था और गोबर सड़ता था और वो खेतों में उपयोग होता था,और पशुओं के मलमूत्र से गोबर मिलता था और गोबर सड़ता था और वो खेतों में उपयोग होता था
एक और चीज थी,एक और चीज थी,एक और चीज़ थी
कच्योंकि बैल का जो वजन है वो,कच्योंकि बैल का जो वजन है वो,क्योंकि बैल का जो वजन है वो
चार कुंटल पांच कविंटल से ज्यादा का नहीं होता,चार कुंटल पांच कविंटल से ज्यादा का नहीं होता,चार कुंटल पाँच कुंटल से ज़्यादा का नहीं होता
तो बैल जब खेत में चलता है जुताई करने के लिए और उसका जो देशी हल होता है,तो बैल जब खेत में चलता है जुताई करने के लिए और उसका जो देशी हल होता है,तो बैल जब खेत में चलता है जुताई करने के लिए और उसका जो देशी हल होता है
वो जमीन की फिजिकल जो प्रॉपर्टीज है उनको नष्ट नहीं करता,वो जमीन की फिजिकल जो प्रॉपर्टीज है उनको नष्ट नहीं करता,वो ज़मीन की फ़िज़िकल जो प्रॉपर्टीज़ है उनको नष्ट नहीं करता
जबकि टैक्टर,जबकि टैक्टर,जबकि टैक्टर
तीन साढ़े तीन टन का टैक्टर,तीन साढ़े तीन टन का टैक्टर,तीन साढ़े तीन टन का टैक्टर
तीन इंच की जमीन की जुताई करता है शेस पूरी जमीन को काम्पैक्ट करता है कठोर बना देता है,तीन इंच की जमीन की जुताई करता है शेस पूरी जमीन को काम्पैक्ट करता है कठोर बना देता है,तीन इंच की जमीन की जुताई करता है शेस पूरी जमीन को कॉम्पैक्ट करता है कठोर बना देता है
भारी भारीहै,भारी भारीहै,भारी भारी है
दो दो डेडेढ एक एक टन के जो बजनी थे कृषियंत्र हैं वो भी जमीन की फिजिकल प्रॉपर्टीज को खराब करते हैं,दो दो डेडेढ एक एक टन के जो बजनी थे कृषियंत्र हैं वो भी जमीन की फिजिकल प्रॉपर्टीज को खराब करते हैं,दो-दो डेडेढ़ एक-एक टन के जो बजनी थे कृषि यंत्र हैं वो भी ज़मीन की फ़िज़िकल प्रॉपर्टीज़ को ख़राब करते हैं
जब बैल आधारित कृषि हम करते हैं तो पाल पालेकर जी की जो बात है,जब बैल आधारित कृषि हम करते हैं तो पाल पालेकर जी की जो बात है,जब बैल आधारित कृषि हम करते हैं तो पाल-पाल कर जी की जो बात है
की गौमूत्र और गोबर और जीवाणु जीवामृत बीजामृत घनामृत,की गौमूत्र और गोबर और जीवाणु जीवामृत बीजामृत घनामृत,की गौमूत्र और गोबर और जीवाणु जीवामृत बीजामृत घनामृत
बैल से खेती होती है तो बैल जब खेत में रहता है जुताई करता है तो वो,बैल से खेती होती है तो बैल जब खेत में रहता है जुताई करता है तो वो,बैल से खेती होती है तो बैल जब खेत में रहता है जुताई करता है तो वो
गोबर भी कर देता है और पैसा भी कर देता है यानि गौवंश का गोबर और पैसाब हमेशा खेत में गिरता रहता है,गोबर भी कर देता है और पैसा भी कर देता है यानि गौवंश का गोबर और पैसाब हमेशा खेत में गिरता रहता है,गोबर भी कर देता है और पैसा भी कर देता है यानि गौवंश का गोबर और पैसा हमेशा खेत में गिरता रहता है
और आज जब मेरे देश के,और आज जब मेरे देश के,और आज जब मेरे देश के
तो मुद्दा केवल इतना है,तो मुद्दा केवल इतना है,मुद्दा केवल इतना है
विषय अच्छा है,विषय अच्छा है,विषय अच्छा है
लेकिन समस्या ये है,लेकिन समस्या ये है,लेकिन समस्या ये है
कि जब गाय हैही नहीं,कि जब गाय हैही नहीं,कि जब गाय है नहीं
तो ये खेती कैसे होगी,तो ये खेती कैसे होगी,तो ये खेती कैसे होगी
लिहाजा देश की नीतियों के देश के वैज्ञानिकों को,लिहाजा देश की नीतियों के देश के वैज्ञानिकों को,लिहाज़ा देश की नीतियों के देश के वैज्ञानिकों को
कृषि अधिकारियों को स्वयं किसान को,कृषि अधिकारियों को स्वयं किसान को,कृषि अधिकारियों को स्वयं किसान को
कि जो खेती की दुर्दशा है उसके पीछे कहीं न कहीं गाय और बैल का तिरस्कार जुड़ा हुआ हैगवंश अबभी मेरे देश में है,कि जो खेती की दुर्दशा है उसके पीछे कहीं न कहीं गाय और बैल का तिरस्कार जुड़ा हुआ हैगवंश अबभी मेरे देश में है,कि जो खेती की दुर्दशा है उसके पीछे कहीं ना कहीं गाय और बैल का तिरस्कार जुड़ा हुआ है अगवंश अभी मेरे देश में है
रात रात भर,रात रात भर,रात रात भर
किसान इस छुट्टा गऊबन से अपनी फसलों की रखवाली करता है मैं कई बार गांव में जाता हूं तो किसान कहते हैं कि,किसान इस छुट्टा गऊबन से अपनी फसलों की रखवाली करता है मैं कई बार गांव में जाता हूं तो किसान कहते हैं कि,किसान इस छुट्टा ऊबन से अपनी फसलों की रखवाली करता है मैं कई बार गाँव में जाता हूँ तो किसान कहते हैं कि
साब और तो सब कुछ ठीक है लेकिन ये,साब और तो सब कुछ ठीक है लेकिन ये,साब और तो सब कुछ ठीक है लेकिन ये
तो आपको रात भर रखवाली नहीं करनी पड़ेगी दूसरा,तो आपको रात भर रखवाली नहीं करनी पड़ेगी दूसरा,तो आपको रात भर रखवाली नहीं करनी पड़ेगी दूसरा
ये गौउबन,ये गौउबन,ये गौबन
मित्र ये गौवंश,मित्र ये गौवंश,मित्र ये गौवंश
हमारी और हिनंदुस्तान जैसे देश में,हमारी और हिनंदुस्तान जैसे देश में,हमारी और हिंदुस्तान जैसे देश में
जहां विश्व की,जहां विश्व की,जहाँ विश्व की
जो जमीन है टोटल जो,जो जमीन है टोटल जो,जो ज़मीन है टोटल जो
वो केवल दो दशमलव चार पर्सेंट,वो केवल दो दशमलव चार पर्सेंट,वो केवल दो दशमलव चार पर्सेंट
कई लोग ये दलील देते हैं,कई लोग ये दलील देते हैं,कई लोग ये दलील देते हैं
मुझे बड़ी हासियआत,मुझे बड़ी हासियआत,मुझे बड़ी हासियआत
कि किसी,कि किसी,कि किसी
वहां जमीन बहुत ज्यादा है,वहां जमीन बहुत ज्यादा है,वहाँ जमीन बहुत ज़्यादा है
और अगर बैल से खेती करने लग जाएगी की जाने लगेगी,और अगर बैल से खेती करने लग जाएगी की जाने लगेगी,और अगर बैल से खेती करने लग जाएगी की जाने लगेगी
तो किसान जो आत्महत्या करते हैं वो आत्महत्या भी उनको नहीं करनी पड़ेजैसा कि मैंने पहले बताया,तो किसान जो आत्महत्या करते हैं वो आत्महत्या भी उनको नहीं करनी पड़ेजैसा कि मैंने पहले बताया,तो किसान जो आत्महत्या करते हैं वो आत्महत्या भी उनको नहीं करनी पड़े जैसा कि मैंने पहले बताया
वो वही हैं जो ट्रैक्टर से खेती करातेह,वो वही हैं जो ट्रैक्टर से खेती करातेह,वो वही हैं जो ट्रैक्टर से खेती कराते हैं
जो ट्रेक्टर है जिसके पास उसने भी आत्महत्या नहीं क,जो ट्रेक्टर है जिसके पास उसने भी आत्महत्या नहीं क,जो ट्रैक्टर है जिसके पास उसने भी आत्महत्या नहीं कर
क्योंकि अपनी खेती कर लेता है और किराए के पैसे से इसकी आमदनी हो जाती है,क्योंकि अपनी खेती कर लेता है और किराए के पैसे से इसकी आमदनी हो जाती है,क्योंकि अपनी खेती कर लेता है और किराए के पैसे से इसकी आमदनी हो जाती है
संकट में तो वो किसान है,संकट में तो वो किसान है,संकट में तो किसान है
जिसके पास बैइल नहीं है,जिसके पास बैइल नहीं है,जिसके पास बैल नहीं है
किराई के ट्रैक्टर से खेती कराता है,किराई के ट्रैक्टर से खेती कराता है,किराई के टैक्टर से खेती कराता है
बढ़ती उत्पादन लागत की बात हो,बढ़ती उत्पादन लागत की बात हो,बढ़ती उत्पादन लागत की बात हो
किसानों की आमदनी को दो गुना करना हो,किसानों की आमदनी को दो गुना करना हो,किसानों की आमदनी को दो गुना करना हो
प्राकृतिक संसाधनों का संरक्षण करना हो,प्राकृतिक संसाधनों का संरक्षण करना हो,प्राकृतिक संसाधनों का संरक्षण करना हो
और जैव विविधता का संवर्धन करना,और जैव विविधता का संवर्धन करना,और जैव विविधता का संवर्धन करना
इन सारी पांचों कड़ियों में अगर बैल नहीं है तो ये संभव है नहींह,इन सारी पांचों कड़ियों में अगर बैल नहीं है तो ये संभव है नहींह,इन सारी पाँचों कड़ियों में अगर बैल नहीं है तो ये संभव है नहीं
फसलों में बीमारी का कारण है,फसलों में बीमारी का कारण है,फसलों में बीमारी का कारण है
पक्षियों का नष्ट हो जाना,पक्षियों का नष्ट हो जाना,पशुओं का नष्ट हो जाना
और क्या होता है,और क्या होता है,और क्या होता है
और नष्ट हो गई तितली और मदमक्की,और नष्ट हो गई तितली और मदमक्की,और नष्ट हो गई तितली और मदमक्की
मारने तो चले थे दीमक को,मारने तो चले थे दीमक को,मारने तो चले थे दीमक को
मर गया केंचुआ,मर गया केंचुआ,मर गया क्योंकि
ऐसी स्थितियां जो उत्पन्न हो रही हैं,ऐसी स्थितियां जो उत्पन्न हो रही हैं,ऐसी स्थितियाँ जो उत्पन्न हो रही हैं
किसान से थोड़ी सी भी हमदर्दी है,किसान से थोड़ी सी भी हमदर्दी है,किसान से थोड़ी सी भी हमदर्दी है
जो गांव से निकले हुए लोग गांव के परिवेश से थोड़ी सी भी मोहब्बत है,जो गांव से निकले हुए लोग गांव के परिवेश से थोड़ी सी भी मोहब्बत है,जो गाँव से निकले हुए लोग गाँव के परिवेश से थोड़ी सी भी मोहब्बत है
और अगर मेरी बात में दम हो,और अगर मेरी बात में दम हो,और अगर मेरी बात में दम हो
कि हम इस प्रसधी के अंतिम व्यक्ति नहीं है,कि हम इस प्रसधी के अंतिम व्यक्ति नहीं है,कि हम इस प्रसादी के अंतिम व्यक्ति नहीं हैं
विषय वहां तक जाता है,विषय वहां तक जाता है,विषय वहां तक जाता है
हमारी तो कट गई,हमारी तो कट गई,हमारी तो कट गई
लेकिन जो छोटेछोटे बच्चे हैं उनकी कैसे कटेग,लेकिन जो छोटेछोटे बच्चे हैं उनकी कैसे कटेग,लेकिन जो छोटे-छोटे बच्चे हैं उनकी कैसे कटेंगे
स्वास्थ्य लेने के लिए ऑक्सीजन मिलेगी और भोजन मिल पाएगा,स्वास्थ्य लेने के लिए ऑक्सीजन मिलेगी और भोजन मिल पाएगा,स्वास्थ्य लेने के लिए ऑक्सीजन मिलेगी और भोजन मिल पाएगा
इसलिए,इसलिए,इसलिए
बैल आधारित कृषि,बैल आधारित कृषि,बैल आधारित कृषि
को प्रमोट करना,को प्रमोट करना,प्रमोट करना
कई बार बैल से खेती करने वाले किसान हम से पूछते कि सर ये बताइए,कई बार बैल से खेती करने वाले किसान हम से पूछते कि सर ये बताइए,कई बार बैल से खेती करने वाले किसान हम से पूछते हैं कि सर ये बताइए
ये सारी चीजें अनदान पर है,ये सारी चीजें अनदान पर है,ये सारी चीज़ें अनदान पर है
जो परंपरागत खेती है जिसको आप प्रमोट करना चाहते हैं,जो परंपरागत खेती है जिसको आप प्रमोट करना चाहते हैं,जो परंपरागत खेती है जिसको आप प्रमोट करना चाहते हैं
अगर इसको ईमानदारी से प्रमोट करना चाहत हैं,अगर इसको ईमानदारी से प्रमोट करना चाहत हैं,अगर इसको ईमानदारी से प्रमोट करना चाहत हैं
तो दो चीजों को सुनिश्चित करना पड़ेगा कि मैकेनाइज पर मैकेनाइज खेती पर कोई अनुदान नहीं रासायनिक उर्वरकों पर कोई अनुदान नहीं है,तो दो चीजों को सुनिश्चित करना पड़ेगा कि मैकेनाइज पर मैकेनाइज खेती पर कोई अनुदान नहीं रासायनिक उर्वरकों पर कोई अनुदान नहीं है,तो दो चीज़ों को सुनिश्चित करना पड़ेगा कि मैकेनाइज पर मैकेनाइज खेती पर कोई अनुदान नहीं रासायनिक उर्वरकों पर कोई अनुदान नहीं है
मैं समझता हूँ,मैं समझता हूँ,मैं समझता हूँ
किसान बैल आधारित कृषि की ओर निश्चित आगे बढ़ेगा नमस्कार,किसान बैल आधारित कृषि की ओर निश्चित आगे बढ़ेगा नमस्कार,किसान बैल आधारित कृषि की ओर निश्चित आगे बढ़ेगा नमस्कार
समस्त,समस्त,समस्त
सम्मानित किसान साथियों,सम्मानित किसान साथियों,सम्मानित किसान साथियों
उत्तम किसान चैनल के माध्यम से,उत्तम किसान चैनल के माध्यम से,उत्तम किसान चैनल के माध्यम से
हमारे जो प्रगतिशील किसान भाई हैं,हमारे जो प्रगतिशील किसान भाई हैं,हमारे जो प्रगतिशील किसान भाई हैं
जो जिमीकंद,जो जिमीकंद,जो ज़िम्मी कंद
शूरण,शूरण,शूरण
ओल की खेती करना चाहते हैं,ओल की खेती करना चाहते हैं,ओल की खेती करना चाहते हैं
सभी किसान भाइयों को अपने एक,सभी किसान भाइयों को अपने एक,सभी किसान भाइयों को अपने एक
प्रगतिशील किसान भाई से अवगत करवाते हैं वो आप लोगों को बताएंगे संपूर्ण जानकारी देंगे,प्रगतिशील किसान भाई से अवगत करवाते हैं वो आप लोगों को बताएंगे संपूर्ण जानकारी देंगे,प्रगतिशील किसान भाई से अवगत करवाते हैं वो आप लोगों को बताएंगे संपूर्ण जानकारी देंगे
जिमीकंद शूरन वोल,जिमीकंद शूरन वोल,जिम्मीकंद शूरन बोल
किस महीने में बोई जाती है बिजाई की जाती है इसका उत्पादन क्या होता है,किस महीने में बोई जाती है बिजाई की जाती है इसका उत्पादन क्या होता है,किस महीने में बोई जाती है बिजाई की जाती है इसका उत्पादन क्या होता है
यह फसल कितने दिन में तैयार हो जाती है,यह फसल कितने दिन में तैयार हो जाती है,यह फसल कितने दिन में तैयार हो जाती है
