Ourmodel,Hypothesis,Predictions
पाँच का वर्ग जो है वो पच्चीस हो जाता है और पच्चीस पर कय आता है बाईयआ जाता है तो,पाँच का वर्ग जो है वो पच्चीस हो जाता है और पच्चीस पर कय आता है बाईयआ जाता है तो,पाँच का वर्ग जो है वो पच्चीस हो जाता है और पच्चीस पर क्या आता है भाई आ जाता है तो
इस प्रकार जो हमारा राइट आंसर रहेगा वो आई डी वाई हो जाएगा यानी ऑप्शन नंबर साथी हू डी हो जाएगा ऑप्शन नंबर क्य,इस प्रकार जो हमारा राइट आंसर रहेगा वो आई डी वाई हो जाएगा यानी ऑप्शन नंबर साथी हू डी हो जाएगा ऑप्शन नंबर क्य,इस प्रकार जो हमारा राइट आंसर रहेगा वो आई डी वाई हो जाएगा यानि ऑप्शन नंबर साथी हूँ डी हो जाएगा ऑप्शन नंबर क्या
गाअगला क्वेश्शन जोकि स्क्रीन पर है जिसमें पूछा गया है निम्नलिखित में से कौन सा विकल्प है,गाअगला क्वेश्शन जोकि स्क्रीन पर है जिसमें पूछा गया है निम्नलिखित में से कौन सा विकल्प है,गा अगला क्वेशन जो कि स्क्रीन पर है जिसमें पूछा गया है निम्नलिखित में से कौन सा विकल्प है
दी गई श्रृंखला को पूर्ण करेगा,दी गई श्रृंखला को पूर्ण करेगा,दी गई श्रृंखला को पूर्ण करेगा
साथीयों यहां पर एक श्रृंखला दी गई है ये एलफावीट की भी हो सकती है और नंबर्स की भी हो सकती है,साथीयों यहां पर एक श्रृंखला दी गई है ये एलफावीट की भी हो सकती है और नंबर्स की भी हो सकती है,साथ ही यहाँ पर एक श्रृंखला दी गई है ये एल फाइव ईट की भी हो सकती है और नंबर्स की भी हो सकती है
तो इस श्रृंखला को कौन सा विकल्प पूरा करेगा यह आप सभी साथियों को बताना है,तो इस श्रृंखला को कौन सा विकल्प पूरा करेगा यह आप सभी साथियों को बताना है,तो इस श्रृंखला को कौन सा विकल्प पूरा करेगा यह आप सभी साथियों को बताना है
केश्शन नंबर फाइव का राइट आंसर,केश्शन नंबर फाइव का राइट आंसर,कैशन नंबर फाइव का राइट हाँ सर
देखो अगर मैं बात करता हूँ सबसे पहले हमें ये वर्ड अकाउंट करने हैं,देखो अगर मैं बात करता हूँ सबसे पहले हमें ये वर्ड अकाउंट करने हैं,देखो अगर मैं बात करता हूँ सबसे पहले हमें ये वर्ड अकाउंट करने हैं
एक दो तीन चाच पाँच छच सात ाच नौ दस ग्यारह बारह तेरह ौदह पंद्रह सोलह सोलह तो यहां पर सोलह बॉर्ड है तो मैं चार चार में डिवाइड करके देखता हूँ तो चार  हो गए,एक दो तीन चाच पाँच छच सात ाच नौ दस ग्यारह बारह तेरह ौदह पंद्रह सोलह सोलह तो यहां पर सोलह बॉर्ड है तो मैं चार चार में डिवाइड करके देखता हूँ तो चार  हो गए,एक दो तीन चाच पाँच छः सात छः नौ दस ग्यारह बारह तेरह बारह तेरह उदह पंद्रह सोलह सोलह तो यहाँ पर सोलह बोर्ड है तो मैं चार चार में डिवाइड करके देखता हूँ तो चार ये हो गए
चार ये हो गए हमारे और चार हमारे ये हो गए ठीक है अब देखो यहाँ पर तीन के तुरंत बाद क्या आ रहा है,चार ये हो गए हमारे और चार हमारे ये हो गए ठीक है अब देखो यहाँ पर तीन के तुरंत बाद क्या आ रहा है,चार ये हो गए हमारे और चार हमारे ये हो गए ठीक है अब देखो यहाँ पर तीन के तुरंत बाद क्या आ रहा है
छआर तीन के तुरंत बाद,छआर तीन के तुरंत बाद,अच्छा और तीन के तुरंत बाद
छठीक है तो यहां पर भी छः आएगा फिर तीन की तुरंत बाद छः छः हो गया और नौ से ठीक,छठीक है तो यहां पर भी छः आएगा फिर तीन की तुरंत बाद छः छः हो गया और नौ से ठीक,छः ठीक है तो यहाँ पर भी छः आएगा फिर तीन के तुरंत बाद छः छः हो गया और नौ से ठीक
अब छः के ठीक बाद क्या आ रहा है तो छः के ठीक बाद नौ आया ै देख सकते हू यहां पर छः की ठीकहै,अब छः के ठीक बाद क्या आ रहा है तो छः के ठीक बाद नौ आया ै देख सकते हू यहां पर छः की ठीकहै,अब छः के ठीक बाद क्या आ रहा है तो छः के ठीक बाद नौ आया है देख सकते हो यहाँ पर छः के ठीक है
नौ आया और कह सकते हैं,नौ आया और कह सकते हैं,नौ आई आर कह सकते हैं
एक से ठीक पहले नौ आया है ऐसे भी कह सकते हैं,एक से ठीक पहले नौ आया है ऐसे भी कह सकते हैं,एक से ठीक पहले नौ आया है ऐसे भी कह सकते हैं
ओके,ओके,ओके
आगे,आगे,आगे
अब एक के ठक बाद क्या आएगा एक के थीक बाद तो तीन आएगा,अब एक के ठक बाद क्या आएगा एक के थीक बाद तो तीन आएगा,अब एक के ठीक बाद क्या आएगा एक के ठीक बाद तो तीन आएगा
और छः के ठीक बाद क्या आएगा छः के ठीक बाद साथी हो,और छः के ठीक बाद क्या आएगा छः के ठीक बाद साथी हो,और छः के ठीक बाद क्या आएगा छः के ठीक बाद साथी हो
सैकी ठीक बाद नौ आ जाएगा,सैकी ठीक बाद नौ आ जाएगा,ठीक है ठीक है बाद हो आ जाएगा
तो यहां पर अब मैं देखता हूँ कैसा क्रम बना,तो यहां पर अब मैं देखता हूँ कैसा क्रम बना,तो यहाँ पर अब मैं देखता हूँ कैसा क्रम बना
तीन छः नौ एक तीन छः नौ एक तीन छ नौ ए,तीन छः नौ एक तीन छः नौ एक तीन छ नौ ए,तीन छ: नौ एक तीन छ: नौ एक तीन छ: नौ एक तीन छ: नौ एक तीन छ: नौ एक
तीन छः नौ एक तो हमारा आंसर क्या होगा,तीन छः नौ एक तो हमारा आंसर क्या होगा,तीन छः नौ एक तो हमारा आंसर क्या होगा
अच्छा छः एक नौ छः छः नौ एक छः छः एक नौ और तीन नौ तो कौन से विकल्प में है,अच्छा छः एक नौ छः छः नौ एक छः छः एक नौ और तीन नौ तो कौन से विकल्प में है,अच्छा छ: एक नौ छ: छ: नौ एक छ: छ: एक नौ और तीन नौ तो कौन से विकल्प में है
पांच इसका राइट आंसर क्या होगा ऑप्शन नंबर बी हो जाएगा अगला क्वेश्शन जोकी स्क्रीन पर है जिसमें यहं पूछा गयाहै,पांच इसका राइट आंसर क्या होगा ऑप्शन नंबर बी हो जाएगा अगला क्वेश्शन जोकी स्क्रीन पर है जिसमें यहं पूछा गयाहै,पाँच इसका राइट आंसर क्या होगा ऑप्शन नंबर बी हो जाएगा अगला ऑप्शन जो कि इस्क्रीन पर है जिसमें यहाँ पूछा गया है
पचपन विद्यार्थियों की क्लास में यानि कक्षा में शीतल का स्थान बाय से पच्चीसवां है तो दाएं  तो बताइए दाय से कौन सा स्थान,पचपन विद्यार्थियों की क्लास में यानि कक्षा में शीतल का स्थान बाय से पच्चीसवां है तो दाएं  तो बताइए दाय से कौन सा स्थान,पचपन विद्यार्थियों की क्लास में यानि कक्षा में शीतल का स्थान बाय से पच्चीसवां है तो दाय या तो बताइए बाय से कौन सा स्थान
साथीं ऐसे जब भी कॉशन आपको देखने को मिलते हैं तो,साथीं ऐसे जब भी कॉशन आपको देखने को मिलते हैं तो,साथ ही ऐसे जब भी कॉशन आपको देखने को मिलते हैं तो
पचपन तो टोटल है हमारा टोटल कितना है पचपन है,पचपन तो टोटल है हमारा टोटल कितना है पचपन है,पचपन तो टोटल है हमारा टोटल कितना है पचपन है
ठीक पचपन में से अब में माइनस करना है कितना,ठीक पचपन में से अब में माइनस करना है कितना,ठीक पचपन में से अब हमें माइनस करना है कितना
पच्चीस एक तरफ से पच्चीस है तो बचा कितना यहाँ पर जीरो और तीस बचा ठीक तीस बचा अब तीइसमें हमें दूसरी दूसरी शब्द दूसर,पच्चीस एक तरफ से पच्चीस है तो बचा कितना यहाँ पर जीरो और तीस बचा ठीक तीस बचा अब तीइसमें हमें दूसरी दूसरी शब्द दूसर,पच्चीस एक तरफ से पच्चीस है तो बचा कितना यहाँ पर जीरो और तीस बचा ठीक तीस बचा अब तीस में हमें दूसरी दूसरी सब दूसरी
मतलब ओर से जोड़ना है तो क्या हो जाएगा एक और एड कर देना है इस प्रकार जो इसका राइ है,मतलब ओर से जोड़ना है तो क्या हो जाएगा एक और एड कर देना है इस प्रकार जो इसका राइ है,मतलब और से जोड़ना है तो क्या हो जाएगा एक और ऐड कर देना है इस प्रकार जो इसका राइट है
सर आगा वो क्या आएगा,सर आगा वो क्या आएगा,सर आगे वो क्या है
इकतीस आका बोले तो ऑप्शन नंबर ए बिल्कुल करेक्ट आंसर हो जाएगा कवश्शन नंबर छ का कवश्शन नंबर छ का राइट ंसर कय है,इकतीस आका बोले तो ऑप्शन नंबर ए बिल्कुल करेक्ट आंसर हो जाएगा कवश्शन नंबर छ का कवश्शन नंबर छ का राइट ंसर कय है,इकतीस आपका बोल रहे हो तो ऑप्शन नंबर एक बिल्कुल करेक्ट ऑन्सर हो जाएगा कोवेशन नंबर छः का कोवेशन नंबर छः का राइट ऑन्सर क्या है
जगा,जगा,जगह
ए आंसर हो जाएगा बिल्कुल सही,ए आंसर हो जाएगा बिल्कुल सही,हाँ सर हो जाएगा बिल्कुल सही
अगले क्वेश्शन पर बढते हैं साथथी ू कोशयन नंबर सेवन जो कि स्क्रीन पर है इसका राइट आंसर बताएंगे मुझे क्या,अगले क्वेश्शन पर बढते हैं साथथी ू कोशयन नंबर सेवन जो कि स्क्रीन पर है इसका राइट आंसर बताएंगे मुझे क्या,अगले क्वेशन पर पढ़ते हैं साथ ही तो क्वेशन नंबर सेवन जो कि स्क्रीन पर है इसका राइट आंसर बताएंगे मुझे क्या
जिसमें कहा गया है यद्य वाई को पचा,जिसमें कहा गया है यद्य वाई को पचा,जिसमें कहा गया है कि अयोध्या को पर्चा
पचास तो पच्चीस को क्या करेंगे पचास हो जाए तो मल्टीपलाई ट्यू कर दो और पचास हो जाएगा क्या हो जाएगा,पचास तो पच्चीस को क्या करेंगे पचास हो जाए तो मल्टीपलाई ट्यू कर दो और पचास हो जाएगा क्या हो जाएगा,पचास तो पच्चीस को क्या करेंगे पचास हो जाए तो मल्टीपलाई टू कर दो और पचास हो जाएगा क्या हो जाएगा
पचास आगे की बात करूँ तो बी होता है हमारा चार पर,पचास आगे की बात करूँ तो बी होता है हमारा चार पर,पचास आगे की बात करूँ तो भी होता है हमारा चार पर
तूचार,तूचार,तो चार
चार चार कितना हुआ,चार चार कितना हुआ,चार-चार कितना हुआ
आठआठ और एक हो गया,आठआठ और एक हो गया,आठ आठ और एक हो गया
आठऔर एक नौ तो ज,आठऔर एक नौ तो ज,आठ और एक नौ तो जी
नौ को मल्टीप्लाई कितने से करेंगे हम यहां पर भी दो से करते है तो नौ दुनी अट्ठारह हो जाएगा,नौ को मल्टीप्लाई कितने से करेंगे हम यहां पर भी दो से करते है तो नौ दुनी अट्ठारह हो जाएगा,नौ को मल्टीप्लाई कितने से करेंगे हम यहाँ पर भी दो से करते हैं तो नौ दिन ही अट्ठारह हो जाएगा
ठीक वैसे ही हमें आगे करना है एच हमारा आठ पर होता है आठ और एक नौ हो जाता है,ठीक वैसे ही हमें आगे करना है एच हमारा आठ पर होता है आठ और एक नौ हो जाता है,ठीक वैसे ही हमें आगे करना है एच हमारा आठ पर होता है आठ और एक नौ हो जाता है
नौ और पारा कितना हो जाएगा,नौ और पारा कितना हो जाएगा,नौ और पारा कितना हो जाएगा
नौ और ग्यारह सौरी,नौ और ग्यारह सौरी,नौ और ग्यारह शौर्य
नौ और ग्यारह जो है बीस हो जाता है,नौ और ग्यारह जो है बीस हो जाता है,नौ और ग्यारह जो है बीस हो जाता है
नौ और ग्यारह जो है साथी ो बीस हो जाता है और बीस दिन में कितना हो जाएगा बीस दूनी चालीस हो जाएगा तो इस प्रकार इसका जो राइट,नौ और ग्यारह जो है साथी ो बीस हो जाता है और बीस दिन में कितना हो जाएगा बीस दूनी चालीस हो जाएगा तो इस प्रकार इसका जो राइट,नौ और ग्यारह जो है साथ ही वो बीस हो जाता है और बीस दिन में कितना हो जाएगा बीस दो ही चालीस हो जाएगा तो इस प्रकार इसका जो राइट
ंसर है वो क्या निकलके आएगा,ंसर है वो क्या निकलके आएगा,हाँ सर वो क्या निकल के आएगा
ऑप्शन नंबर बी आएगा चालीस बिल्कुल करेक्ट आंसर है इसका,ऑप्शन नंबर बी आएगा चालीस बिल्कुल करेक्ट आंसर है इसका,ऑप्शन नंबर भी आएगा चालीस बिल्कुल करेक्ट आन सर है इसका
चालीस बिल्कुल सही उत्तर हो जाएगा साथ ही इसका,चालीस बिल्कुल सही उत्तर हो जाएगा साथ ही इसका,चालीस बिल्कुल सही उत्तर हो जाएगा साथ ही इसका
अगले क्वेश्शन पर चलता हूं,अगले क्वेश्शन पर चलता हूं,अगले क्वेश्चन पर चलता हूँ
क्वेश्शन नंबर आठ जिसमें कहा गया है निम्नलिखित श्रृंखला में प्रसन्न प्रसन्न चिन्न के स्थान पर कौन सा अक्षर समूह आएगा,क्वेश्शन नंबर आठ जिसमें कहा गया है निम्नलिखित श्रृंखला में प्रसन्न प्रसन्न चिन्न के स्थान पर कौन सा अक्षर समूह आएगा,कैवेशन नंबर आठ जिसमें कहा गया है निम्नलिखित श्रृंखला में प्रसन्न प्रसन्न चिन्ह के स्थान पर कौन सा अक्षर समूह आएगा
कोशन नंबर आठ का राइट आंसर बताओगी सभी कोशन एकदम इनपूटेंट हैं और लेटेस्ट है,कोशन नंबर आठ का राइट आंसर बताओगी सभी कोशन एकदम इनपूटेंट हैं और लेटेस्ट है,कोशन नंबर आठ का राइट हाँ सर बताओगे सभी कोशन एकदम इनप्रोटेंट हैं और लेटेस्ट हैं
ऐसे ही क्वेश्शन पूछे जा रहे हैं आजकल के एक्जाम्स में,ऐसे ही क्वेश्शन पूछे जा रहे हैं आजकल के एक्जाम्स में,ऐसे ही क्वेश्शन पूछे जा रहे हैं आजकल के एग्ज़ाम्स में
कुश नंबर आठ का आंसर बताएंगे देखोगे साथ,कुश नंबर आठ का आंसर बताएंगे देखोगे साथ,कुछ नंबर आठ का हाँ सर बताएंगे देखोगे सात
अगर मैं एन की बात करता हूँ एन के बाद कयू तो यहां पर कितना तीन प्लस किया गया और क्यो,अगर मैं एन की बात करता हूँ एन के बाद कयू तो यहां पर कितना तीन प्लस किया गया और क्यो,अगर मैं एन की बात करता हूँ एन की बात क्यों तो यहाँ पर कितना तीन प्लस किया गया और क्यों
केबाटी तो यहां पर भी तीन प्लस किया गयाहै,केबाटी तो यहां पर भी तीन प्लस किया गयाहै,किवाटी तो यहाँ पर भी तीन प्लस किया गया है
औतरी के बाद डब्लू तो यहां पर भी साथ ी ू तीन प्लस किया जा रहा है अब डब्लू के बाद,औतरी के बाद डब्लू तो यहां पर भी साथ ी ू तीन प्लस किया जा रहा है अब डब्लू के बाद,और तरीके बाद डब्ल्यू तो यहाँ पर भी साथ ही यू तीन प्लस किया जा रहा है अब डब्ल्यू के बाद
क्या होना चाहिए तीन प्लस डब्लू कितने पर होता है तेईस पर होता है तेईस में अगर मैं तीन प्लस,क्या होना चाहिए तीन प्लस डब्लू कितने पर होता है तेईस पर होता है तेईस में अगर मैं तीन प्लस,क्या होना चाहिए तीन प्लस डब्लू कितने पर होता है तेईस पर होता है तेईस में अगर मैं तीन प्लस
करता हूं तो छब्बीस हो जाएगा छब्बीस फर के आएगा सैड,करता हूं तो छब्बीस हो जाएगा छब्बीस फर के आएगा सैड,करता हूँ तो छब्बीस हो जाएगा छब्बीस फर के आएगा सैट
और साथ हू जैड एक ही ऑप्शन में है यानी ऑप्शन नंबर सी और सी ही यहां से बिल्कुल करेक्ट आंस है,और साथ हू जैड एक ही ऑप्शन में है यानी ऑप्शन नंबर सी और सी ही यहां से बिल्कुल करेक्ट आंस है,और साथ ही जैड एक ही ऑप्शन में है यानी ऑप्शन नंबर सी और सी ही यहाँ से बिल्कुल करेक्ट है सर
जबा,जबा,जब
अभी आगे और देख लेते हैं,अभी आगे और देख लेते हैं,अभी आगे और देख लेते हैं
मैपके बाद जी जी के बाद एच एच के बाद आईआई के बाद से तो जले जो है वो बी सी में है और ठीक े बाद,मैपके बाद जी जी के बाद एच एच के बाद आईआई के बाद से तो जले जो है वो बी सी में है और ठीक े बाद,आपके बाद जी जी के बाद एच ए एच के बाद आई आई के बाद से तो जले जो है वो बी सी में है और ठीक के बाद
ठीक हे बाद जो है डब्लू है ठीक है बा डब्लू बोले तो,ठीक हे बाद जो है डब्लू है ठीक है बा डब्लू बोले तो,ठीक है बाद जो है डब्लू है ठीक है बाद डब्लू बोले तो
तीन प्लस ोरह है और उसके बाद फिर जैड है तीन प्लस हो रा है फिर सी है तीन प्लस हरह और फिर सी के बाद,तीन प्लस ोरह है और उसके बाद फिर जैड है तीन प्लस हो रा है फिर सी है तीन प्लस हरह और फिर सी के बाद,तीन प्लस हो रहा है और उसके बाद फिर जेड है तीन प्लस हो रहा है फिर सी है तीन प्लस हो रहा है फिर सी के बाद
तीन प्लस करेंगे तो क्या हो जाएगा छः पर हो जाता है साथथय ऐप तो आंसर क्या हो जाएगा जेड,तीन प्लस करेंगे तो क्या हो जाएगा छः पर हो जाता है साथथय ऐप तो आंसर क्या हो जाएगा जेड,तीन प्लस करेंगे तो क्या हो जाएगा छ: पर हो जाता है साथ ही ऐप तो आंसर क्या हो जाएगा जेड
फेडजेए ऑप्स नंबर सरी में है सी बिल्कुल करेक्ट है अगले क्वेश्शन पर चलते हैं स्क्रीन पर है जिसका राइट ंसरहै,फेडजेए ऑप्स नंबर सरी में है सी बिल्कुल करेक्ट है अगले क्वेश्शन पर चलते हैं स्क्रीन पर है जिसका राइट ंसरहै,फ्रेट जे ऑफ्स नंबर सर इसी में है सर ये बिल्कुल करेक्ट है अगले क्वेश्शन पर चलते हैं स्क्रीन पर है जिसका राइट है ना सर
बताएंगे जल्दी से क्या होगा,बताएंगे जल्दी से क्या होगा,बताएंगे जल्दी से क्या होगा
कवेश्शन नंबर नाइन का राइट ंसर क्या हो जाएगा देखो इसमें कहा गया है दिए गए पैटन का ध्यान पूर्वक अध्यन है,कवेश्शन नंबर नाइन का राइट ंसर क्या हो जाएगा देखो इसमें कहा गया है दिए गए पैटन का ध्यान पूर्वक अध्यन है,कवेश्चन नंबर नाइन का राइट इंसर क्या हो जाएगा देखो इसमें कहा गया है दिए गए पर्यटन का ध्यानपूर्वक अध्ययन है
और उस संख्या का चयन करें सुप्रसन्न चिन्न के स्थान पर आ सकती है मतलब देखो सात हहा,और उस संख्या का चयन करें सुप्रसन्न चिन्न के स्थान पर आ सकती है मतलब देखो सात हहा,और उस संख्या का चयन करें सुप्रसन्न चिन्ह के स्थान पर आ सकती है मतलब देखो सात हाँ
पर कौन सी वैल्यू आएगी यह आप सभी को बताना है यहां पर कौन सी वैल्यू आएगी,पर कौन सी वैल्यू आएगी यह आप सभी को बताना है यहां पर कौन सी वैल्यू आएगी,पर कौन सी वैल्यू आएगी यह आप सभी को बताना है यहाँ पर कौन सी वैल्यू आएगी
क्वेश्शन नंबर नाइन का राइट आंसर क्या रहेगा र,क्वेश्शन नंबर नाइन का राइट आंसर क्या रहेगा र,क्वेश्चन नंबर नाइन का राइट आंसर क्या रहेगा सर
इसका अंतर जो है कितना है,इसका अंतर जो है कितना है,इसका अंतर जो है कितना है
तीअब तीन का अगर मैं,तीअब तीन का अगर मैं,जी अब तीन का अगर मैं
अछ और छः का अगर क्यूं की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीकै,अछ और छः का अगर क्यूं की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीकै,अच्छा और छः का अगर क्यों की बात करें तो कितना हो जाता है दो सौ सोलह हो जाता है ठीक है
आगे,आगे,आगे
साथ में सात और,साथ में सात और,साथ में सात और
दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर क्यूं की बात करतेह,दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर क्यूं की बात करतेह,दस और सात का जो अंतर है वो कितना हो जाता है तीन और तीन के अगर फ्री बात करते हैं
तो सत्ताईस हो जाता है,तो सत्ताईस हो जाता है,तो सत्ताईस हो जाता है
ठीक है इसी प्रकार पाँच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पांच हो जाएगा और पांच की अर,ठीक है इसी प्रकार पाँच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पांच हो जाएगा और पांच की अर,ठीक है इसी प्रकार पाँच और सॉरी आठ और तीन का जो अंतर है वो कितना हो जाएगा पाँच हो जाएगा और पाँच की और
एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन,एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन,एक सौ पच्चीस एक सौ पच्चीस इस द करेक्ट आंसर ऑफ दिस क्वेश्शन
ओके अगले क्वेश्शन पर बढ़ते हैं साथ्यो जो की स्क्रीन पर है जिसमें पूछा गया है उस विकल्प का चयन करें,ओके अगले क्वेश्शन पर बढ़ते हैं साथ्यो जो की स्क्रीन पर है जिसमें पूछा गया है उस विकल्प का चयन करें,ओके अगले क्वेश्चन पर बढ़ते हैं साथियों जो कि स्क्रीन पर है जिसमें पूछा गया है उस विकल्प का चयन करें
तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है,तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है,तीसरे शब्द से ठीक उसी प्रकार संबंधित है जिस प्रकार दूसरा शब्द पहले शब्द से संबंधित है
तो साथीयों अगर मैं बात करूं भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत,तो साथीयों अगर मैं बात करूं भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत,तो साथियों अगर मैं बात करूँ भारत नई दिल्ली क्या है नई दिल्ली जो है भारत की राजधानी हो जाती है भारत
की राजधानी यानि कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूँ नेपाल की राजधानी क्या है,की राजधानी यानि कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूँ नेपाल की राजधानी क्या है,की राजधानी यानि कैपिटल ऑफ न्यू कैपिटल ऑफ इंडिया क्या हो जाती है न्यू डेहली अगर मैं बात करूँ नेपाल की राजधानी क्या है
ढाका है काठमांडू है या बिलजिंग है या टोक्यो है,ढाका है काठमांडू है या बिलजिंग है या टोक्यो है,ढाका है काठमांडू है या बिल्जिंग है या टोक्यो है
नेपाल की राजधानी क्या हो जाएगी,नेपाल की राजधानी क्या हो जाएगी,नेपाल की राजधानी क्या हो जाएगी
नेपाल की राजधानी साथियों क्या हो जाएगी जल्दी से बताएंगे,नेपाल की राजधानी साथियों क्या हो जाएगी जल्दी से बताएंगे,नेपाल की राजधानी साथियों क्या हो जाएगी जल्दी से बताएंगे
ऑप्शन नंबर जो है बी बिल्कुल करेक्ट आंसर हो जाएगा काटमांटू क्या हो जाती है नेपाल की राजधानी हो जाती है,ऑप्शन नंबर जो है बी बिल्कुल करेक्ट आंसर हो जाएगा काटमांटू क्या हो जाती है नेपाल की राजधानी हो जाती है,ऑप्शन नंबर जो है बिल्कुल करेक्ट आंसर हो जाएगा कटमांटू क्या हो जाती है नेपाल की राजधानी हो जाती है
साथ ी वो ऑप्शन नंबर पी राइट ंसर है केश्शन नंबर दस का,साथ ी वो ऑप्शन नंबर पी राइट ंसर है केश्शन नंबर दस का,हाँ ठीक है वो ऑप्शन नंबर पी राइट है सर एक ऑप्शन नंबर दस का
अगला क्वेश्शन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल् हं,अगला क्वेश्शन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल् हं,अगला क्वेश्चन जिसमें पूछा गया है निम्नलिखित शब्दों की एक तर्कपूर्ण और अर्थपूर्ण व्यवस्था को दर्शाने वाले सही विकल्प हैं
यनकार,यनकार,उनका सर
चयन करें जल्दी से बताओगे साथ ी,चयन करें जल्दी से बताओगे साथ ी,चयन करें जल्दी से बताओगे साथ ही
क्वेश्शन नंबर ग्यारह का राइट आंसर देखो आप सभी जानते हैं घंटा,क्वेश्शन नंबर ग्यारह का राइट आंसर देखो आप सभी जानते हैं घंटा,कैशन नंबर ग्यारह का राइट आन सर देखो आप सभी जानते हैं घंटा
और महीना सेकेंड दिन मिनट सप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकेंड का ै,और महीना सेकेंड दिन मिनट सप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकेंड का ै,और महीना सेकंड दिन-मिनट सप्ताह इस समय जो सबसे पहला क्रम होता है वो किसका होता है सेकंड का है
